"sex","race","x","lx","dx","Lx","pr_lost_none","pr_lost_mom","pr_lost_dad","pr_lost_both","mx_lost_none_to_lost_mom","mx_lost_none_to_lost_dad","mx_lost_none_to_lost_both","mx_lost_dad_to_lost_both","mx_lost_mom_to_lost_both","Lx_lost_mom","Lx_lost_dad","Lx_lost_both","Lx_lost_none","dx_lost_mom_to_dead","dx_lost_dad_to_dead","dx_lost_both_to_dead","dx_lost_none_to_dead","dx_lost_none_to_lost_mom","dx_lost_none_to_lost_dad","dx_lost_none_to_lost_both","dx_lost_mom_to_lost_both","dx_lost_dad_to_lost_both","ex_lost_none","ex_lost_mom","ex_lost_dad","ex_lost_both","ex","lx_lost_mom","lx_lost_dad","lx_lost_both","lx_lost_none"
"male","non-hispanic black","[15,20)",98431.0859375,884.46216583252,490277.8203125,0.925031080172131,0.0441704429459957,0.030798476881873,0,0.0441704429459957,0.030798476881873,0,0,0,21655.7884898004,15099.8101145896,0,453522.22170811,39.0670856337971,27.2400875672842,0,818.154992631439,19996.1391502763,13942.5957330666,0,0,0,27.4314883651055,3.1197569632471,8.93533983800696,14.3371295772758,53.8237147436353,9344.64826016841,27430.4870428048,0,61655.9469609733
"male","non-hispanic black","[20,25)",97546.6171875,1551.21746826172,483974.3671875,0.961884833311855,0.00612231391454426,0.0319928527736001,0,0.00612231391454426,0.0319928527736001,0,0,0,2963.04300251478,15483.720675626,0,465527.603509359,9.49704029042284,49.6278720819338,0,1492.09255588936,2840.97106555308,14845.8197836566,0,0,0,23.0309264608615,2.92603972842089,8.86156197194925,14.4671263259219,49.2856544871535,29301.7203248109,41345.8426883041,0,26899.057084999
"male","non-hispanic black","[25,30)",95995.3984375,1576.9814453125,476068.6484375,0.832740161915109,0.0268127767897896,0.140447061295101,0,0.0268127767897896,0.140447061295101,0,0,0,12764.7224071715,66862.4426477776,0,396441.483382551,42.2832514948039,221.482409711042,0,1313.21578410665,10594.4860424533,55494.6040188259,0,0,0,18.5536118650662,2.94245598079452,8.84346215030433,14.7009050067823,45.0404350029473,32133.1943500735,56142.0345998788,0,7720.17367989995
"male","non-hispanic black","[30,35)",94418.4140625,1855.18411254883,467590.625,0.799060990862034,0.0919848662127414,0.0688335607447243,0.0401205821805003,0.0919848662127414,0.0688335607447243,0.0401205821805003,0.368233654116623,0.303701192255692,43011.2610829572,32185.9276896011,18760.008097144,373633.428130298,170.648862392808,127.698928303777,74.4310666474739,1482.40525520477,34232.2620501003,25616.480039284,14930.9156968174,13010.7450083492,11804.9187212792,14.6647229124465,2.85640798494537,8.2830159540696,14.9464407714342,40.7505876228957,42685.3971410321,111415.156208994,0,-59682.1321654859
"male","non-hispanic black","[35,40)",92563.234375,2230.62564086914,457403.1875,0.659749472419049,0.0903897847826809,0.202798539418785,0.0470622033794853,0.0903897847826809,0.202798539418785,0.0470622033794853,0.188353731972541,0.342390124790056,41344.5756770372,92760.6983504965,21526.4018365499,301771.511635916,201.625771608891,452.367621958352,104.978157574078,1471.65408972782,27144.0394938697,60900.3724980362,14132.7729706692,14086.9397523506,17386.6185848757,10.9221167427352,2.44898800589309,8.10130833706659,15.0433294041942,36.5157424898891,63736.2653203904,125099.018598695,39672.1483597983,-135944.195206892
"male","non-hispanic black","[40,45)",90332.609375,2697.50738525391,445161,0.537585613241295,0.109202985835757,0.340044588719844,0.0131668122031045,0.109202985835757,0.340044588719844,0.0131668122031045,0.0372774269706452,0.107598544854369,48612.9103776312,151374.589159115,5861.3512871462,239312.149176108,294.575860783731,917.272789387407,35.5175731581257,1450.14116192464,25975.2414920375,80883.6886872593,3131.88438977609,5198.98248379944,5608.66162317176,7.85115082139177,2.05176930431175,7.27447827029562,15.1764997498635,32.3538981458627,76591.7392903006,168160.404889897,85173.5015101198,-239593.034259195
"male","non-hispanic black","[45,50)",87635.1015625,3504.45196533203,429801.1796875,0.498727570607945,0.106532271327849,0.270553520337967,0.12418663772624,0.106532271327849,0.270553520337967,0.12418663772624,0.314603506101956,0.538259470085853,45787.6958914982,116284.222209864,53375.563396162,214353.698189976,373.337227626164,948.141816075888,435.206106647698,1747.76681498228,22649.3927671507,57521.2831782366,26402.8157781161,24444.7086287046,36285.1352719429,5.36203852952412,1.56020546879682,5.77106668242671,15.5767660213586,28.2700767021063,97073.4224377549,242518.159164597,99077.5124337089,-351033.989990193
"male","non-hispanic black","[50,55)",84130.65625,4692.8403930664,409547.859375,0.408229796346646,0.0428458186771725,0.273390636225973,0.275533748750209,0.0428458186771725,0.273390636225973,0.275533748750209,0.501952101767468,0.865425350554429,17547.4133224054,111966.549839516,112844.256986217,167189.639226861,201.068588562234,1282.97862076737,1293.03590578799,1915.75727794881,7081.2947780555,45184.3317375494,45538.5322638833,15011.9664721242,55557.8512043803,3.0375264418184,1.08095042732867,4.62927320418425,15.5911764791553,24.3389265524866,94904.7693485749,262806.165254815,185774.966005825,-459355.248528679
"male","non-hispanic black","[55,60)",79437.8125,6537.07263183593,381708.9765625,0.143270738218456,0.0738789608815811,0.361728940944114,0.421121359955849,0.0738789608815811,0.361728940944114,0.421121359955849,0.537933445860248,0.850749670714164,28200.2625476093,138075.183840815,160745.803317355,54687.7268567207,482.952133247461,2364.64835998876,2752.90091684891,936.571221750799,3971.07952449572,19443.3486023599,22635.759760197,23580.4927081006,73003.2359907402,1.1123097542502,0.92391335049003,3.49326390110559,15.09170021411,20.6211872199559,86773.029065944,251149.667167217,300590.280040425,-559075.164586116
"male","non-hispanic black","[60,Inf)",72900.7421875,72900.7362976074,1256393.02734375,0.0268003133657275,0.0359707447998273,0.110970099255481,0.826258842578965,0.0359707447998273,0.110970099255481,0.826258842578965,0.881597660611848,0.958281709040884,45193.3929548645,139422.05894823,1038105.84859733,33671.7268433275,2622.29378108074,8089.80194274311,60234.8779964154,1953.76257736814,1140.91879818087,3519.7456427753,26207.2484433525,40795.1056720024,115782.210538911,0.46188455471035,0.619930491772327,1.91249162580043,14.2399901214631,17.2342967937462,66680.6637490917,195225.131418848,417056.867582613,-606061.923694919
"all","non-hispanic white","[0,5)",1e+05,519.936834335327,497671.71875,0.995635409656575,0.00401050662824883,0.000354083715176486,0,0.00401050662824883,0.000354083715176486,0,0,0,1995.91572673886,176.217451113267,0,495499.585572148,2.08521012037254,0.184101165958554,0,517.667523048996,1985.12826319923,175.265036488008,0,0,0,46.501338507248,3.06498312498246,8.19787792632322,19.6355168684483,77.399716427002,0,0,0,1e+05
"all","non-hispanic white","[5,10)",99480.0625,48.9043178558349,497269.9375,0.988182258725598,0.00717615956094539,0.00464158171345714,0,0.00717615956094539,0.00464158171345714,0,0,0,3568.48841636134,2308.11904855197,0,491393.330035087,0.350945188152662,0.226993387468739,0,48.3263792802136,3525.97014570736,2280.61798396732,0,0,0,41.7634866800838,3.06093893710116,8.23895315889261,19.7381428750593,72.8015216511368,1983.04305307886,175.080935322049,0,97321.9391772638
"all","non-hispanic white","[10,15)",99431.15625,75.8908500671387,497006.9453125,0.979019820788901,0.00421440906373761,0.0163654479598956,0.000400322187465315,0.00421440906373761,0.0163654479598956,0.000400322187465315,0.023877351529141,0.0867487542987389,2094.59057506554,8133.7412992184,198.962907532954,486579.650530683,0.319835086377701,1.241987757406,0.0303807911074792,74.2986464322475,2050.33256453784,7961.8780184724,194.758886679886,181.675377857491,194.182544870251,36.8419826669527,3.02655545509807,8.21979233629456,19.7478512862494,67.8361817445947,5508.66225359807,2455.4719259019,0,91467.0246683089
"all","non-hispanic white","[15,20)",99355.2578125,244.048721313477,496249.65625,0.966161588250783,0.00745350284334244,0.0253397972216698,0.0010451116842049,0.00745350284334244,0.0253397972216698,0.0010451116842049,0.0396102062710631,0.122974360210983,3698.79822386709,12574.8656606983,518.636314029542,479457.356051405,1.81901783822409,6.18414511029129,0.255058170159981,235.790500194801,3571.87930142696,12143.3772953188,500.840057480536,454.633652574708,497.848067387739,31.9727546838213,3.0077856407362,8.14420628207193,19.7609343195754,62.8856809262048,7376.99960519204,10221.9254117466,570.58642861652,81185.7565521865
"all","non-hispanic white","[20,25)",99111.2109375,464.81916809082,494480.234375,0.937449662650776,0.0142028413201221,0.0463943279240566,0.00195316810504544,0.0142028413201221,0.0463943279240566,0.00195316810504544,0.0403985369556629,0.120894216736642,7023.02430476491,22941.0781455581,965.803022356645,463550.32890232,6.60175288694509,21.5649729097927,0.907869973728747,435.744572320354,6577.5429542733,21485.8898918192,904.540635094734,848.244908702601,925.914799911035,27.2139135726668,2.97787219795276,8.03738388056904,19.8043598605716,58.0335295117602,10492.4262362061,21861.2704945674,2023.65314788934,64733.8693977654
"all","non-hispanic white","[25,30)",98646.390625,662.817016601562,491655.828125,0.910594270834255,0.0306794515742284,0.0564666478273223,0.00225962976419485,0.0306794515742284,0.0564666478273223,0.00225962976419485,0.03847731981094,0.0686002666856103,15083.7311701481,27762.1564989849,1110.96014297112,447698.980312896,20.3348625634022,37.4270550503969,1.49772105892772,603.557377928835,13716.6423769925,25245.9797920765,1010.27012509914,1033.35300389135,1066.77328148605,22.6430342304595,2.92070995629951,7.84269719475286,19.8878871509741,53.294328532486,16215.1225288898,42399.6806135658,4701.44562162399,35330.1513442578
"all","non-hispanic white","[30,35)",97983.578125,876.807907104493,487807.890625,0.870992631269424,0.0436282185154459,0.0757304297932165,0.00964872042191375,0.0436282185154459,0.0757304297932165,0.00964872042191375,0.113010265358718,0.181105007426539,21282.1892457462,36941.9012135536,4706.72195624411,424877.078209456,38.2535669672256,66.4010396511139,8.46007435937458,763.693226126779,18503.3114353781,32118.2889258434,4092.15147889562,3847.38312887418,4167.31005988819,18.2270810425179,2.78652575570352,7.61241453722629,20.0110810605074,48.6371023959551,28878.0770394276,66541.4600691058,7810.3443110416,-5246.29832783918
"all","non-hispanic white","[35,40)",97106.7734375,1075.58796691895,482921.3359375,0.80256421834655,0.0581415677472417,0.124234351870054,0.0150598620361542,0.0581415677472417,0.124234351870054,0.0150598620361542,0.108115488890978,0.20573180169727,28077.8035699986,59995.4191744159,7272.72869353404,387575.384499551,62.5363706467359,133.624973949404,16.1982063895469,863.228415933259,22484.0510216176,48042.9340713195,5823.83171832303,5763.63139595309,6471.98714587457,14.0162986878235,2.5925233217391,7.30072360782267,20.1432972516655,44.0528428690507,43495.7517789643,94426.03789541,19908.7289043402,-60723.7433940831
"all","non-hispanic white","[40,45)",96031.1875,1309.52276611328,477006.484375,0.746257187454024,0.0616937451491201,0.157499195658298,0.0345498717385581,0.0616937451491201,0.157499195658298,0.0345498717385581,0.179901273184332,0.358983513461259,29428.316481509,75128.137612855,16480.5128536168,355969.517427019,80.7893637995636,206.248782359072,45.2438436079357,977.240776346711,21900.8030455925,55910.998037389,12264.9376264595,10535.2783961149,13478.5431899812,10.1373541445715,2.32917843763574,6.75774517669302,20.2931768786902,39.5174546375905,60153.635033982,135863.359846905,37951.9809581013,-137937.788621276
"all","non-hispanic white","[45,50)",94721.6640625,1745.3662109375,469472.4140625,0.58464161409405,0.101328265210288,0.216560880759435,0.0974692399362265,0.101328265210288,0.216560880759435,0.0974692399362265,0.310381818534814,0.490294080221938,47570.8252810393,101669.359481633,45759.1193696973,274473.10993013,176.854930310951,377.978043888383,170.11951799045,1020.41371874772,27708.4873241754,59219.1567375792,26653.2264582353,23236.9831011762,31439.0031725507,6.51944457792431,2.05069723707427,6.05802444674902,20.399740440366,35.0279067021136,71438.3703196601,178089.565911954,74185.496327049,-228991.768107064
"all","non-hispanic white","[50,55)",92976.296875,2477.04965209961,459075.78125,0.403096355540109,0.109269067283897,0.271695140767079,0.215939436408915,0.109269067283897,0.271695140767079,0.215939436408915,0.442830444181114,0.664003044068272,50162.7824298139,124728.659009475,99132.5654721075,185051.774338603,270.664905100826,673.002353914247,534.89270583129,998.489687253248,20111.3307443906,50006.3830819918,39744.3625568222,33128.5179114214,54935.621539962,3.68975255828184,1.57754862726142,5.07824911203466,20.2905289304129,30.6360792279908,75733.0196123483,205491.741433094,155344.589541021,-343593.052345802
"all","non-hispanic white","[55,60)",90499.2421875,3593.02960205078,444014.28125,0.220639544708305,0.0928499886826051,0.290847592751762,0.395662873857328,0.0928499886826051,0.290847592751762,0.395662873857328,0.576339171945392,0.809933379850331,41226.7209889775,129140.484848966,175679.966553071,97967.1088589853,333.61275788668,1045.02401044229,1421.62841820186,792.764415519947,9022.63678181532,28262.9241586125,38448.2803877034,33120.6933621928,73826.4318296384,1.7459566632407,1.06643817937432,3.83901709714263,19.7505043457659,26.4019162855235,62445.1675402167,199889.50062121,282618.198843395,-454453.61841626
"all","non-hispanic white","[60,Inf)",86906.21875,86906.2196655274,1945339.1348877,0.0308638452698278,0.0284192740960856,0.112210590571345,0.828506290062742,0.0284192740960856,0.112210590571345,0.828506290062742,0.880718000408678,0.966835772808363,55285.1260842154,218287.653187298,1611725.70955967,60040.6460565144,2469.81167732925,9751.79823299188,72002.3496384638,2682.2601167425,1630.08369173144,6436.21836052095,47521.7835389474,51063.7353206985,183661.281188871,0.690867085464059,0.636146951039858,2.5117610261613,18.5455739847117,22.384349047377,38013.4982019526,153280.968939742,426591.976004728,-530980.224159911
"female","non-hispanic white","[0,5)",1e+05,462.314816474914,497902.515625,0.994116748939893,0.00588325106010737,0,0,0.00588325106010737,0,0,NA,0,2929.28550288091,0,0,494973.230122119,2.71991413412938,0,0,459.594902340785,2909.34786864431,0,0,0,NA,46.5980413300134,3.24540368011225,8.59862193794389,21.6565581862078,80.0986251342773,0,0,0,1e+05
"female","non-hispanic white","[5,10)",99537.6796875,37.8627467155457,497587.875,0.988787271506011,0.00857865829954606,0.00263407019444279,0,0.00857865829954606,0.00263407019444279,0,0,0,4268.63635362224,1310.68139065363,0,492008.557255724,0.324811566354926,0.0997331326031555,0,37.4382020165876,4220.45212360705,1295.88646122604,0,0,0,41.8417519471498,3.23104861915656,8.63855975439591,21.7571458910825,75.4685062117847,2906.62795451018,0,0,96631.0572290149
"female","non-hispanic white","[10,15)",99499.8203125,51.4394450187683,497393.2734375,0.975300468737204,0.00628127539341333,0.0184182558693823,0,0.00628127539341333,0.0184182558693823,0,0,0,3124.26412929228,9161.11657788153,0,485107.892730326,0.323105320247227,0.947424860134699,0,50.1689148383863,3046.7811449873,8933.91726865385,0,0,0,36.9128540542911,3.1893770778484,8.62867399867934,21.765424418045,70.4963295488638,7126.75526655088,1295.78672809343,0,91077.2804421652
"female","non-hispanic white","[15,20)",99448.390625,144.852861404419,496924.1640625,0.969283822614041,0.00861414941714335,0.0209593592461555,0.00114266872266017,0.00861414941714335,0.0209593592461555,0.00114266872266017,0.0516997229517757,0.117114894045077,4280.57899822343,10415.2120726815,567.819699808269,481660.553291787,1.24778419163842,3.03602316000879,0.165518834114658,140.403535218657,4147.88651736832,10092.3538030105,550.218014457471,501.173421715122,538.306617085374,32.0539571616941,3.15961052814101,8.54101700879942,21.7766803968405,65.5312650954751,10173.2133062179,10228.7565718872,0,79046.4131136857
"female","non-hispanic white","[20,25)",99303.53125,264.462585449219,495910.2109375,0.917879656286797,0.0166775788240523,0.0643596634321307,0.00108310145702032,0.0166775788240523,0.0643596634321307,0.00108310145702032,0.0165503621195545,0.0609831064959019,8270.58163256256,31916.6142684944,537.121072017658,455185.893964425,4.41059561484201,17.0207229899028,0.286439811627409,242.744827032847,7587.35023020144,29279.9879592362,492.74958769212,504.096788659522,527.949824644703,27.2503290219238,3.12111361122625,8.44859365213332,21.8027291846277,60.6227654699111,13818.6786176795,19779.7677346523,1589.53253442385,64115.5512436307
"female","non-hispanic white","[25,30)",99039.0703125,406.232711791992,494238.296875,0.911280277332398,0.031994250674049,0.0544872186897213,0.00223825330383195,0.031994250674049,0.0544872186897213,0.00223825330383195,0.0394576409004816,0.0653838616444235,15812.7839629338,26929.6701666635,1106.23050086074,450389.612244542,12.9971112130717,22.1344906063288,0.909251709293038,370.191858263299,14398.0341440289,24520.3065732088,1007.25745446813,1033.05107752429,1061.70788022276,22.7270712309269,3.04593955135875,8.14889080580169,21.8555250066373,55.7774265947246,20897.5214636066,48514.7851462539,3114.04229560857,26512.7186394681
"female","non-hispanic white","[30,35)",98632.828125,562.685264587402,491826.015625,0.86863135700795,0.0500503007021115,0.0719768891812194,0.00934145310871847,0.0500503007021115,0.0719768891812194,0.00934145310871847,0.114875104996753,0.15728535544635,24616.0399751526,35400.1066230813,4594.36966260878,427215.499364157,28.1625666932466,40.5003349331125,5.25629801411006,488.766064946932,21357.8013192552,30714.462793341,3986.24776935119,3867.3130378608,4061.93848499485,18.254352304596,2.89816527484581,7.90942441931541,21.9343264152002,50.9962684139575,34249.5074188981,71951.2493486336,6215.14945611446,-13783.0713905009
"female","non-hispanic white","[35,40)",98070.140625,750.251281738281,488546.6640625,0.783525094125836,0.0710840496336283,0.129840108385868,0.0155507478546672,0.0710840496336283,0.129840108385868,0.0155507478546672,0.106958224586971,0.179497711145087,34727.8753165623,63432.9518134294,7597.26598807473,382788.570944434,53.3308993487772,97.412707737535,11.6669685099529,587.840706142016,27168.3756782677,49624.9842392978,5943.50718580535,6224.00135788848,6774.25681600346,14.0028645342657,2.66378936332394,7.59383832784153,22.0133290716945,46.2738212971257,51711.8331335992,98563.2733220466,18125.3924503072,-70330.3493373953
"female","non-hispanic white","[40,45)",97319.890625,957.878005981446,484318.6328125,0.744536590954489,0.0602777879698746,0.156642932036111,0.0385426890395256,0.0602777879698746,0.156642932036111,0.0385426890395256,0.197466846313386,0.39002735268986,29193.6558585314,75865.0906834706,18666.9424605403,360592.943809958,57.7387673455559,150.044819389837,36.9191941223437,713.175225123709,21692.7563854042,56372.6221316055,13870.7340121817,11363.8046112665,14951.2113252534,10.1775116753922,2.32748229252334,7.00058165402921,22.1049674211695,41.6105430431143,72602.8765546297,141316.588037603,37055.4908414945,-153655.057146908
"female","non-hispanic white","[45,50)",96362.015625,1347.32386779785,478630.171875,0.576370332051632,0.101225882837947,0.22982241424646,0.0925813708639611,0.101225882837947,0.22982241424646,0.0925813708639611,0.287159689617951,0.477698172259121,48449.761700925,109999.941631511,44312.2374490408,275868.231093523,136.384047986474,309.645224069181,124.737090678459,776.557505063737,27846.3975203601,63222.232563199,25468.3642540809,23079.2122004734,31498.6314704619,6.53661481848929,2.04766022173443,6.2828776076469,22.1309823731374,36.998135021008,82874.0895614218,182587.954024566,77204.3215960738,-246304.344901223
"female","non-hispanic white","[50,55)",95014.6953125,1921.1789855957,470569.7578125,0.390311024168519,0.105627965799969,0.266473843233061,0.237587166798452,0.105627965799969,0.266473843233061,0.237587166798452,0.471346051509912,0.692239776841195,49705.3262847184,125394.531873547,111801.335539705,183668.564114529,202.930228186122,511.94394783028,456.447472100407,749.857337478896,19321.3309036208,48743.0507941018,43459.1372975961,34267.5275992783,58862.9147211263,3.72587784464299,1.56677768729269,5.21425456280282,21.9784300198992,32.4853401146377,87504.890833322,214001.909893234,157125.792430412,-363617.896743927
"female","non-hispanic white","[55,60)",93093.5234375,2791.24688720703,458884.140625,0.24018439147801,0.0853810302644004,0.293566157994636,0.380868420262953,0.0853810302644004,0.293566157994636,0.380868420262953,0.56472255803807,0.816876931076638,39180.0006985565,134712.854127952,174774.477723567,110216.808074925,238.319534952037,819.415624691856,1063.09779249443,670.413935068711,9353.18399341103,32159.1140498038,41722.76208155,31810.5609998901,75612.6450960739,1.82982207328508,1.06518235248013,3.974887436089,21.231041894929,28.1009337567832,72355.7639094784,203370.102018379,293258.924576312,-475891.273076724
"female","non-hispanic white","[60,Inf)",90302.28125,90302.2769775391,2157130.79467773,0.0278739593070789,0.0278061848383305,0.109090938363883,0.835228917490707,0.0278061848383305,0.109090938363883,0.835228917490707,0.88447670809044,0.967780934097245,59981.577597264,235323.422565024,1801698.01852455,60127.775990894,2510.96180495957,9851.16013187505,75423.073046896,2517.0819938085,1601.93360594746,6284.8046679366,48118.1175830741,55618.9662346202,199424.964442575,0.665850022375753,0.664231033446499,2.6059521344044,19.9518549651762,23.8878881554029,49660.0673680472,159097.155347417,441341.794961331,-559796.747136558
"male","non-hispanic white","[0,5)",1e+05,574.84247970581,497452.859375,0.997041711912738,0.00227631762157268,0.000681970465688791,0,0.00227631762157268,0.000681970465688791,0,0,0,1132.36070969703,339.24815816619,0,495981.250507137,1.30852406618287,0.392025593582671,0,573.141930046045,1127.70620742402,337.853698512322,0,0,0,46.4057121070142,2.89343004967943,7.80567634183068,17.6986426428331,74.8034611413574,0,0,0,1e+05
"male","non-hispanic white","[5,10)",99425.15625,59.278299331665,496967.6875,0.987597973990155,0.00582171114106069,0.00658031486878407,0,0.00582171114106069,0.00658031486878407,0,0,0,2893.20232306592,3270.20386336148,0,490804.281313573,0.345101135642285,0.390069874488388,0,58.5431283215343,2856.97993142113,3229.26147777282,0,0,0,41.6855262442123,2.89876983983363,7.84739411485613,17.8009704086667,70.2326606075687,1126.39768335784,337.461672918739,0,97961.2981640176
"male","non-hispanic white","[10,15)",99365.875,100.565146446228,496636.171875,0.982613696661418,0.00221727060233561,0.0143818936433717,0.000787139092874481,0.00221727060233561,0.0143818936433717,0.000787139092874481,0.0518911855858565,0.261994592192074,1101.17678395493,7142.5686033575,390.921745818342,488001.504741869,0.222980142834797,1.44631724041975,0.0791587581484732,98.816690304825,1081.81228701725,7016.96456787274,384.047279283929,288.443942852063,370.561301840197,36.7710310897047,2.87138257409981,7.81916510232049,17.8115903903962,65.2731691565212,3983.03251364333,3566.33308081707,0,91816.5136265021
"male","non-hispanic white","[15,20)",99265.3203125,337.955429077148,495601.7578125,0.963215601841329,0.00635837395973472,0.0294729625263568,0.000953061672579299,0.00635837395973472,0.0294729625263568,0.000953061672579299,0.0313238978036646,0.130352193537353,3151.22131127375,14606.8520360044,472.339040234022,477371.345424988,2.14884699979511,9.96054769676963,0.322092366493522,325.52394201409,3033.2357289176,14059.9536199228,454.654088519529,410.48850332619,457.231537230928,31.892146866323,2.86319798552481,7.75513151153599,17.82569518707,60.3361715504538,4776.17787766568,10211.2900296092,1042.97336521804,83234.8728020234
"male","non-hispanic white","[20,25)",98927.359375,654.116645812988,493118.1796875,0.957097393798105,0.0117182750796671,0.0283576407881802,0.0028266903340479,0.0117182750796671,0.0283576407881802,0.0028266903340479,0.0906445715628335,0.194341495744123,5778.49447636283,13983.6682056994,1393.89239206595,471962.124613372,7.66511878982576,18.549204875534,1.84898520005941,626.053336947569,5523.24573818671,13365.978999769,1332.32111676518,1121.51160903483,1265.86222865367,27.1756250818643,2.84112550477092,7.63397270778692,17.8818176758522,55.5325409702744,7396.7762562573,23804.0515646043,2365.02540192819,65361.5054226494
"male","non-hispanic white","[25,30)",98273.25,904.64109802246,489207.40625,0.909881615911225,0.0293135781403499,0.0585229693396076,0.00228183660881775,0.0293135781403499,0.0585229693396076,0.00228183660881775,0.0375272410334341,0.0722204986683347,14340.4195299473,28629.8700366777,1116.29136888602,445120.825314489,26.5182675158533,52.9422832429174,2.06424317530873,823.116304088381,13023.9556106548,26001.6212020736,1013.81477763379,1033.7570870621,1072.41325579818,22.5539575021736,2.80123583338893,7.54249089468883,17.986655688147,50.8843399183984,11790.8452666194,35885.619130844,6082.87137118182,44513.906230981
"male","non-hispanic white","[30,35)",97368.609375,1177.76518249512,483995.203125,0.873307718053812,0.0373317548469999,0.0794105496366761,0.00994997746251223,0.0373317548469999,0.0794105496366761,0.00994997746251223,0.111346449998756,0.210440205476788,18068.3902701864,38434.325101671,4815.74136305778,422676.746390085,43.9680410602398,93.5269804848774,11.718737021958,1028.55142392804,15740.8670461566,33483.3149155749,4195.39003702222,3793.0631174977,4269.11176091303,18.192001407394,2.67998209596121,7.31853138145736,18.1423030592226,46.3328179440351,23754.5255226962,60761.8847938765,9200.79224850058,3651.39833653039
"male","non-hispanic white","[35,40)",96190.84375,1389.63583374024,477561.3046875,0.820411502066114,0.0460092793297762,0.118979513157899,0.0145997054462109,0.0460092793297762,0.118979513157899,0.0145997054462109,0.109296233342105,0.240883517520907,21972.2514644595,56820.01153477,6972.25438094567,391796.787307325,63.9361432412209,165.338194965185,20.2882738501071,1140.07322168372,17973.8338804188,46480.1456537742,5703.47295623499,5277.35205753226,6192.14239726804,14.0205978013984,2.52495695114905,7.00857661598514,18.3143739018637,41.8685052703963,35658.3614102949,89882.5609680535,21446.6384269116,-50796.7250861514
"male","non-hispanic white","[40,45)",94801.2109375,1647.13372802734,470022.015625,0.74794433557321,0.0630821761336407,0.158338813523435,0.0306346747697149,0.0630821761336407,0.158338813523435,0.0306346747697149,0.162110966180569,0.326885447754818,29650.0115763451,74422.7282839557,14398.9715832777,351550.304181421,103.904779947081,260.805200210281,50.4594060603457,1231.96434180964,22098.843216607,55468.9902857035,10731.888406853,9658.19234955223,12022.461004915,10.0932924339902,2.33019690270235,6.51195148815512,18.5092870295627,37.4447278544104,48290.9070899402,130005.226029594,38599.3175640968,-122094.250798263
"male","non-hispanic white","[45,50)",93154.078125,2127.04147338867,460717.7109375,0.593132508278659,0.101433365953494,0.202947238160075,0.102486887607771,0.101433365953494,0.202947238160075,0.102486887607771,0.335544979953122,0.502583170714724,46732.1481747796,93501.3870061976,47217.5242597613,273266.651496762,215.752976168493,431.677192476168,217.993860420253,1261.61744432376,27590.3861602336,55202.6704265795,27876.9493536802,23378.3573891371,31229.073913688,6.49790168171621,2.05310900362313,5.82817380931925,18.6819931820245,33.0611776766831,60627.6531770479,173190.950110173,70961.3999193567,-211625.937049236
"male","non-hispanic white","[50,55)",91027.03125,3010.67718505859,448081.390625,0.415731429055592,0.112867377221252,0.276855075716838,0.194546118006318,0.112867377221252,0.276855075716838,0.194546118006318,0.412697550614543,0.632848333032031,50573.7713414951,124053.607328791,87172.4950969664,186281.516857748,339.807237537425,833.521260028355,585.715558923339,1251.63312856948,20883.8376840656,51226.4624697195,35996.8455946721,31790.4804447805,50852.6277070913,3.64770096147016,1.587696823276,4.93717926622161,18.5998192503863,28.7723963013541,64623.9289719758,196732.869430588,153227.786715442,-323557.560434053
"male","non-hispanic white","[55,60)",88016.34375,4370.66143798828,429759.8828125,0.200282457385072,0.10062934047413,0.288016049957123,0.411072152183676,0.10062934047413,0.288016049957123,0.411072152183676,0.588011857337688,0.803343664386329,43246.4535696613,123777.743877692,176662.319949939,86073.365415208,439.816777940474,1258.8206430693,1796.65720378004,875.366813198465,8573.41840903608,24538.3910216032,35022.5246470699,34388.4404603157,72042.5796102042,1.65603189524277,1.06741035816289,3.69662212905108,18.2456321704717,24.6656965529285,53377.4789737235,196273.182933188,271282.024903062,-432916.33931108
"male","non-hispanic white","[60,Inf)",83645.671875,83645.667388916,1741224.54382324,0.0342773178503404,0.0291192216515534,0.115772213791622,0.820831246706484,0.0291192216515534,0.115772213791622,0.820831246706484,0.876391430659405,0.96574009576369,50703.103436714,201585.420146724,1429251.51310236,59684.5071374432,2435.69672888996,9683.8440876925,68658.9774444398,2867.14912789373,1654.47724153574,6577.8713185567,46637.4628095472,46613.769976279,168180.896788169,0.713539694278931,0.606165295826479,2.40999224021983,17.0869751065929,20.8166723369181,27122.6401445035,147510.173701518,410938.912416872,-501926.040201988
