"x","race","name","value"
"[50,55)","hispanic","se_mx_lost_none_to_lost_dad",0.00479975019079709
"[50,55)","hispanic","se_mx_lost_none_to_lost_both",0.00154156895584384
"[50,55)","hispanic","se_mx_lost_dad_to_lost_both",0.00445208147024467
"[50,55)","hispanic","se_mx_lost_mom_to_lost_both",0.00971492707608797
"[50,55)","hispanic","se_Lx_lost_mom",3761.51603039305
"[50,55)","hispanic","se_Lx_lost_dad",5209.97311114573
"[50,55)","hispanic","se_Lx_lost_both",5036.0809291674
"[50,55)","hispanic","se_Lx_lost_none",6005.52526216874
"[50,55)","hispanic","se_dx_lost_mom_to_dead",19.2593821144461
"[50,55)","hispanic","se_dx_lost_dad_to_dead",26.6756441133817
"[50,55)","hispanic","se_dx_lost_both_to_dead",25.7852967235593
"[50,55)","hispanic","se_dx_lost_none_to_dead",30.7489599638848
"[55,60)","hispanic","se_pr_lost_none",0.0138716863510254
"[55,60)","hispanic","se_pr_lost_mom",0.00878366779260866
"[55,60)","hispanic","se_pr_lost_dad",0.0130765808037893
"[55,60)","hispanic","se_pr_lost_both",0.0149262326764375
"[55,60)","hispanic","se_mx_lost_none_to_lost_mom",0.00472341067431464
"[55,60)","hispanic","se_mx_lost_none_to_lost_dad",0.00638197058890899
"[55,60)","hispanic","se_mx_lost_none_to_lost_both",0.00225939005155538
"[55,60)","hispanic","se_mx_lost_dad_to_lost_both",0.00499983589076292
"[55,60)","hispanic","se_mx_lost_mom_to_lost_both",0.0133205056354924
"[55,60)","hispanic","se_Lx_lost_mom",3937.49154300157
"[55,60)","hispanic","se_Lx_lost_dad",5861.89363509673
"[55,60)","hispanic","se_Lx_lost_both",6691.04482546596
"[55,60)","hispanic","se_Lx_lost_none",6218.31892826075
"[55,60)","hispanic","se_dx_lost_mom_to_dead",31.2445555105423
