"race","sex","age","w","s_lost_none","s_lost_mom","s_lost_dad","s_lost_both","s_lost_none0","s_lost_mom0","s_lost_dad0","i_lost_none_to_lost_mom","i_lost_none_to_lost_dad","i_lost_dad_to_lost_both","i_lost_mom_to_lost_both","i_lost_none_to_lost_both"
"non-hispanic white","female",20,10385.528052,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",17,8827.7432838,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",55,5048.9511052,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",70,5048.9511052,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",71,5704.1491016,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",68,5704.1491016,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",66,4672.9365075,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",63,4059.2289971,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",58,5471.4632326,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",57,5471.4632326,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","male",62,6988.4071813,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",39,7543.4558982,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",31,7201.4987605,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",31,7201.4987605,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",1,10000.157463,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",59,6632.5864631,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","female",35,6055.4780665,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",33,6721.6223399,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",19,7276.0779592,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",7,8470.2429697,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",35,5845.9778547,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",33,6160.3242914,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",57,10630.400784,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",58,10630.400784,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",75,5259.5966486,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",16,6360.6164876,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,9171.7288951,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",31,7178.9510966,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",59,8601.5862457,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",54,8601.5862457,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","male",33,3457.9613383,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic asian","female",29,3457.9613383,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic asian","male",31,3610.0620012,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic asian","male",33,3610.0620012,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",47,5645.0651254,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",37,7267.4423443,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",36,6567.5826179,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",74,6167.847058,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",75,6167.847058,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",78,8245.3507742,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",28,10931.475236,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",44,5633.0831479,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",44,5633.0831479,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",8,5472.2549836,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",19,8638.5548638,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",41,7557.8258019,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",15,6884.9293283,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",23,9176.6601695,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",32,10629.253349,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",29,10629.253349,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",58,14933.512022,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",34,12174.507276,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",74,6242.2556426,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",27,7053.6167973,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",41,5158.4271048,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",53,9437.5434682,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",24,6175.0018324,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",26,9167.9175212,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",28,10043.348755,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",26,7740.488888,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",35,7647.1427578,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",42,5844.1971834,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",12,5123.6827439,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",36,5844.1971834,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",37,5512.5321061,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",13,5026.8269488,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",52,10925.900668,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",54,10925.900668,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",24,15034.977738,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",24,15034.977738,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",38,14071.188862,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",20,6495.4216337,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",45,6021.2541413,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",44,6021.2541413,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",11,8186.6426325,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",6,6269.1984836,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",57,5853.0912692,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",38,4581.575749,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",49,5204.5779899,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",0,8079.36236,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",44,7624.2576582,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",10,7465.8190582,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",41,7666.2582402,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",33,7315.6282088,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",37,7315.6282088,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",16,8762.8226872,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",15,9859.4460084,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",9,7550.204246,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",6,7550.204246,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",8,7550.204246,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",1,11755.973126,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",27,4375.2177539,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",26,4182.0257486,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",26,7958.6762586,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",26,7958.6762586,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",54,4604.9483506,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",42,5607.3490154,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",30,6200.8916878,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",32,26858.069573,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic other","female",66,4189.4746526,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",23,6021.8780587,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",46,9731.1353501,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",17,9128.2287026,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",14,9198.2158486,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",49,9731.1353501,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",44,7230.3377454,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",35,6227.2117687,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",33,7768.7504793,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",66,5709.3878373,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",47,14729.011613,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",39,20161.340606,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",37,20161.340606,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",5,18129.787998,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",3,21304.860056,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",60,5335.5565973,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",44,5890.0039543,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",43,5890.0039543,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",12,5776.2835059,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",8,8352.0078831,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",32,5246.5475035,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",32,5246.5475035,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",39,5222.8828044,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",44,5222.8828044,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",10,5466.8689564,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",39,6642.0587301,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",37,6642.0587301,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",1,8863.7564482,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",55,7574.4183156,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",30,7405.5833725,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",31,7405.5833725,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",41,8831.9942416,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",41,8831.9942416,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",64,5765.0433015,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",62,4855.887594,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",59,6659.6948742,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",56,6452.2414721,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",85,8283.8256535,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",58,6518.5473733,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",50,3430.3377325,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",50,3157.8295444,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",41,11191.856658,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",48,11191.856658,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",14,13529.246702,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",17,10441.801911,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",63,2773.3648119,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",63,2773.3648119,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",3,4188.8384457,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",53,3337.9037529,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",54,4556.6816278,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",53,3337.9037529,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",28,4094.4380845,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",49,7393.1933989,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",49,7393.1933989,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",13,8042.9807783,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",7,6716.9678994,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",36,6642.0587301,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",35,6642.0587301,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",7,9335.3375514,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",1,10405.844154,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",59,6768.635346,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",54,6768.635346,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",17,5577.9126784,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",21,7632.5672902,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",38,6062.2746837,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",40,6062.2746837,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",7,8565.8948843,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",4,6790.7258727,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",2,8133.1827155,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",68,6595.0288859,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",69,4787.1939679,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",73,4787.1939679,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",64,2676.267113,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",24,3555.6904237,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",41,2857.9600844,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",21,3095.4056931,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",20,3598.3801757,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",39,5174.5289471,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",38,5174.5289471,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",18,5391.5381767,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",38,11483.022158,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",37,11483.022158,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",18,11172.153875,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",27,8667.2316623,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",5,7380.3362675,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",48,6783.8272763,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",46,6783.8272763,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",15,6546.7483109,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",13,5776.2835059,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",47,5844.528115,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",47,5844.528115,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",20,5554.7922751,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",62,6415.7345855,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",63,6415.7345855,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",58,5807.1030478,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",60,5807.1030478,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",87,5353.9730961,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",69,5901.5994687,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",68,5901.5994687,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",57,4649.184406,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",49,4649.184406,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",26,4318.1470443,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",54,6128.8321999,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",58,6128.8321999,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",61,7394.9869292,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",66,3964.2521679,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",37,7480.0615804,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",40,7480.0615804,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",8,7051.3546036,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",17,4914.5493514,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",20,4973.6259478,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",29,5616.2267923,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",29,4754.9776123,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",71,4682.1113998,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",57,6638.3454294,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",55,6638.3454294,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",12,7816.0530949,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",69,5911.2402961,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",59,5911.2402961,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",59,6046.1323858,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic other","female",57,4196.4827631,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",87,5069.7617086,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",56,3485.8935203,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",26,4373.0215338,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",26,13436.715984,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",37,5734.4672429,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",34,5734.4672429,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",1,9176.4983811,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",78,3635.1116092,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",57,4977.1625195,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",21,8464.5511,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",32,11346.967108,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",28,7568.3904342,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",27,8667.2316623,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",63,4959.5607875,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",36,11346.682221,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",36,11346.682221,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",5,14779.04672,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",4,14779.04672,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",75,5346.8323748,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",44,6492.0085477,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",52,13165.084485,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",56,13165.084485,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",21,12010.444139,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",20,12010.444139,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",43,8810.4314772,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",35,7107.9333163,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",80,9331.2261513,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",41,5962.8967924,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",32,5962.8967924,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",0,9055.1903647,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",42,6606.8264046,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",35,6606.8264046,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",6,8383.3276844,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",16,6078.9559512,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",65,3957.4704791,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",68,3957.9117395,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",73,4152.5710983,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",67,3605.2234686,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",53,4374.3849885,0,1,0,0,1,1,0,1,0,0,0,0
"hispanic","female",22,5003.5442521,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",2,3911.1002206,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",63,3142.8679728,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",65,6162.4530797,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",51,4440.5583446,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",54,4440.5583446,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,4492.594261,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",10,3877.2121435,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",11,3587.5407151,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",7,3890.5100126,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",28,9072.2593936,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",33,9072.2593936,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",5,8204.1453814,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",3,9443.0457679,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",8,7984.2352765,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",10,8818.2927271,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",77,6136.9885666,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",77,6136.9885666,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",68,6966.3913879,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",74,6966.3913879,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",86,7337.4653416,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",79,6967.7552416,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",86,7160.5221141,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",40,6027.2016596,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",38,6374.6498634,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",38,48990.307734,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",18,54450.812366,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",17,49715.106559,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",35,10978.089854,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",67,9591.3162367,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",18,15372.974827,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",40,7961.3924888,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",41,7961.3924888,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",11,8144.6027947,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",8,8172.5367475,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",39,10776.998812,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",75,5678.2224341,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",59,10384.705943,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",81,8224.4777493,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",37,9254.7819089,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",8,8924.0876995,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",4,9657.471966,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",4,9657.471966,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",49,7234.3302734,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",16,6704.933,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",6,7452.8058576,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",6,6655.4820015,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",22,6968.4166742,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",27,13313.57603,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",3,11453.352243,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",23,8261.5221473,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",24,8261.5221473,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",21,10309.403115,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",39,7702.1804286,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",29,11995.996277,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",27,11973.240624,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",33,15053.187035,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",11,11156.108655,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",13,11877.175675,0,0,1,0,1,0,1,0,1,0,0,0
