"x","race","name","value"
"[60,Inf)","hispanic","se_pr_lost_dad",0.0126873139244146
"[60,Inf)","hispanic","se_pr_lost_both",0.016668887359538
"[60,Inf)","hispanic","se_mx_lost_none_to_lost_mom",0.00767743502118365
"[60,Inf)","hispanic","se_mx_lost_none_to_lost_dad",0.0126873139244146
"[60,Inf)","hispanic","se_mx_lost_none_to_lost_both",0.016668887359538
"[60,Inf)","hispanic","se_mx_lost_dad_to_lost_both",0.0141770205299216
"[60,Inf)","hispanic","se_mx_lost_mom_to_lost_both",0.00993463837488034
"[60,Inf)","hispanic","se_Lx_lost_mom",15227.0186072871
"[60,Inf)","hispanic","se_Lx_lost_dad",25163.3474813532
"[60,Inf)","hispanic","se_Lx_lost_both",33060.1896709151
"[60,Inf)","hispanic","se_Lx_lost_none",18185.5332190799
"[60,Inf)","hispanic","se_dx_lost_mom_to_dead",673.833057896472
"[60,Inf)","hispanic","se_dx_lost_dad_to_dead",1113.54007094713
"[60,Inf)","hispanic","se_dx_lost_both_to_dead",1462.99477758103
"[60,Inf)","hispanic","se_dx_lost_none_to_dead",804.754612477205
"[0,5)","non-hispanic asian","se_pr_lost_none",0
"[0,5)","non-hispanic asian","se_pr_lost_mom",0
"[0,5)","non-hispanic asian","se_pr_lost_dad",0
"[0,5)","non-hispanic asian","se_pr_lost_both",0
"[0,5)","non-hispanic asian","se_mx_lost_none_to_lost_mom",0
"[0,5)","non-hispanic asian","se_mx_lost_none_to_lost_dad",0
"[0,5)","non-hispanic asian","se_mx_lost_none_to_lost_both",0
"[0,5)","non-hispanic asian","se_mx_lost_dad_to_lost_both",NA
"[0,5)","non-hispanic asian","se_mx_lost_mom_to_lost_both",NA
"[0,5)","non-hispanic asian","se_Lx_lost_mom",0
"[0,5)","non-hispanic asian","se_Lx_lost_dad",0
"[0,5)","non-hispanic asian","se_Lx_lost_both",0
"[0,5)","non-hispanic asian","se_Lx_lost_none",0
"[0,5)","non-hispanic asian","se_dx_lost_mom_to_dead",0
"[0,5)","non-hispanic asian","se_dx_lost_dad_to_dead",0
"[0,5)","non-hispanic asian","se_dx_lost_both_to_dead",0
"[0,5)","non-hispanic asian","se_dx_lost_none_to_dead",0
"[5,10)","non-hispanic asian","se_pr_lost_none",0
"[5,10)","non-hispanic asian","se_pr_lost_mom",0
"[5,10)","non-hispanic asian","se_pr_lost_dad",0
"[5,10)","non-hispanic asian","se_pr_lost_both",0
"[5,10)","non-hispanic asian","se_mx_lost_none_to_lost_mom",0
"[5,10)","non-hispanic asian","se_mx_lost_none_to_lost_dad",0
"[5,10)","non-hispanic asian","se_mx_lost_none_to_lost_both",0
"[5,10)","non-hispanic asian","se_mx_lost_dad_to_lost_both",NA
"[5,10)","non-hispanic asian","se_mx_lost_mom_to_lost_both",NA
"[5,10)","non-hispanic asian","se_Lx_lost_mom",0
"[5,10)","non-hispanic asian","se_Lx_lost_dad",0
"[5,10)","non-hispanic asian","se_Lx_lost_both",0
"[5,10)","non-hispanic asian","se_Lx_lost_none",0
"[5,10)","non-hispanic asian","se_dx_lost_mom_to_dead",0
"[5,10)","non-hispanic asian","se_dx_lost_dad_to_dead",0
"[5,10)","non-hispanic asian","se_dx_lost_both_to_dead",0
"[5,10)","non-hispanic asian","se_dx_lost_none_to_dead",0
"[10,15)","non-hispanic asian","se_pr_lost_none",0
"[10,15)","non-hispanic asian","se_pr_lost_mom",0
"[10,15)","non-hispanic asian","se_pr_lost_dad",0
"[10,15)","non-hispanic asian","se_pr_lost_both",0
"[10,15)","non-hispanic asian","se_mx_lost_none_to_lost_mom",0
"[10,15)","non-hispanic asian","se_mx_lost_none_to_lost_dad",0
"[10,15)","non-hispanic asian","se_mx_lost_none_to_lost_both",0
"[10,15)","non-hispanic asian","se_mx_lost_dad_to_lost_both",NA
"[10,15)","non-hispanic asian","se_mx_lost_mom_to_lost_both",NA
"[10,15)","non-hispanic asian","se_Lx_lost_mom",0
"[10,15)","non-hispanic asian","se_Lx_lost_dad",0
"[10,15)","non-hispanic asian","se_Lx_lost_both",0
"[10,15)","non-hispanic asian","se_Lx_lost_none",0
"[10,15)","non-hispanic asian","se_dx_lost_mom_to_dead",0
"[10,15)","non-hispanic asian","se_dx_lost_dad_to_dead",0
"[10,15)","non-hispanic asian","se_dx_lost_both_to_dead",0
"[10,15)","non-hispanic asian","se_dx_lost_none_to_dead",0
"[15,20)","non-hispanic asian","se_pr_lost_none",0.0159676839303831
"[15,20)","non-hispanic asian","se_pr_lost_mom",0.00664749461683493
"[15,20)","non-hispanic asian","se_pr_lost_dad",0.0143577616753151
"[15,20)","non-hispanic asian","se_pr_lost_both",0
"[15,20)","non-hispanic asian","se_mx_lost_none_to_lost_mom",0.00664749461683493
"[15,20)","non-hispanic asian","se_mx_lost_none_to_lost_dad",0.0143577616753151
"[15,20)","non-hispanic asian","se_mx_lost_none_to_lost_both",0
"[15,20)","non-hispanic asian","se_mx_lost_dad_to_lost_both",0
"[15,20)","non-hispanic asian","se_mx_lost_mom_to_lost_both",0
"[15,20)","non-hispanic asian","se_Lx_lost_mom",3306.80512971543
"[15,20)","non-hispanic asian","se_Lx_lost_dad",7142.28783862774
"[15,20)","non-hispanic asian","se_Lx_lost_both",0
"[15,20)","non-hispanic asian","se_Lx_lost_none",7943.14582774435
"[15,20)","non-hispanic asian","se_dx_lost_mom_to_dead",1.06058905938697
"[15,20)","non-hispanic asian","se_dx_lost_dad_to_dead",2.29074047108819
"[15,20)","non-hispanic asian","se_dx_lost_both_to_dead",0
"[15,20)","non-hispanic asian","se_dx_lost_none_to_dead",2.54759903639858
"[20,25)","non-hispanic asian","se_pr_lost_none",0.00747326435558263
"[20,25)","non-hispanic asian","se_pr_lost_mom",0.00404206735769639
"[20,25)","non-hispanic asian","se_pr_lost_dad",0.00624543616257198
"[20,25)","non-hispanic asian","se_pr_lost_both",0
"[20,25)","non-hispanic asian","se_mx_lost_none_to_lost_mom",0.00404206735769639
"[20,25)","non-hispanic asian","se_mx_lost_none_to_lost_dad",0.00624543616257198
"[20,25)","non-hispanic asian","se_mx_lost_none_to_lost_both",0
"[20,25)","non-hispanic asian","se_mx_lost_dad_to_lost_both",0
"[20,25)","non-hispanic asian","se_mx_lost_mom_to_lost_both",0
"[20,25)","non-hispanic asian","se_Lx_lost_mom",2006.28275402066
"[20,25)","non-hispanic asian","se_Lx_lost_dad",3099.92628906761
"[20,25)","non-hispanic asian","se_Lx_lost_both",0
"[20,25)","non-hispanic asian","se_Lx_lost_none",3709.35960883829
"[20,25)","non-hispanic asian","se_dx_lost_mom_to_dead",1.06983582467561
"[20,25)","non-hispanic asian","se_dx_lost_dad_to_dead",1.65301336077981
"[20,25)","non-hispanic asian","se_dx_lost_both_to_dead",0
"[20,25)","non-hispanic asian","se_dx_lost_none_to_dead",1.97798928799398
"[25,30)","non-hispanic asian","se_pr_lost_none",0.0258703758512024
"[25,30)","non-hispanic asian","se_pr_lost_mom",0.0116751519229482
"[25,30)","non-hispanic asian","se_pr_lost_dad",0.0225459279730065
"[25,30)","non-hispanic asian","se_pr_lost_both",0.00331614449069805
"[25,30)","non-hispanic asian","se_mx_lost_none_to_lost_mom",0.0116751519229482
"[25,30)","non-hispanic asian","se_mx_lost_none_to_lost_dad",0.0225459279730065
"[25,30)","non-hispanic asian","se_mx_lost_none_to_lost_both",0.00331614449069805
"[25,30)","non-hispanic asian","se_mx_lost_dad_to_lost_both",0.0533719757600215
"[25,30)","non-hispanic asian","se_mx_lost_mom_to_lost_both",0.141746968833549
"[25,30)","non-hispanic asian","se_Lx_lost_mom",5779.89076885317
"[25,30)","non-hispanic asian","se_Lx_lost_dad",11161.5679030498
"[25,30)","non-hispanic asian","se_Lx_lost_both",1641.68766766069
"[25,30)","non-hispanic asian","se_Lx_lost_none",12807.3662386543
"[25,30)","non-hispanic asian","se_dx_lost_mom_to_dead",2.87621743844164
"[25,30)","non-hispanic asian","se_dx_lost_dad_to_dead",5.55427386553745
"[25,30)","non-hispanic asian","se_dx_lost_both_to_dead",0.816944625259266
"[25,30)","non-hispanic asian","se_dx_lost_none_to_dead",6.37326406143058
"[30,35)","non-hispanic asian","se_pr_lost_none",0.0301244401675664
"[30,35)","non-hispanic asian","se_pr_lost_mom",0.00997300569919162
"[30,35)","non-hispanic asian","se_pr_lost_dad",0.0288521831232001
"[30,35)","non-hispanic asian","se_pr_lost_both",0.00792549407399419
"[30,35)","non-hispanic asian","se_mx_lost_none_to_lost_mom",0.00997300569919162
"[30,35)","non-hispanic asian","se_mx_lost_none_to_lost_dad",0.0288521831232001
"[30,35)","non-hispanic asian","se_mx_lost_none_to_lost_both",0.00792549407399419
"[30,35)","non-hispanic asian","se_mx_lost_dad_to_lost_both",0.0626576869565806
"[30,35)","non-hispanic asian","se_mx_lost_mom_to_lost_both",0.151365620770135
"[30,35)","non-hispanic asian","se_Lx_lost_mom",4924.40639709444
"[30,35)","non-hispanic asian","se_Lx_lost_dad",14246.4447958295
"[30,35)","non-hispanic asian","se_Lx_lost_both",3913.39931965291
"[30,35)","non-hispanic asian","se_Lx_lost_none",14874.651669163
"[30,35)","non-hispanic asian","se_dx_lost_mom_to_dead",2.75625521051627
"[30,35)","non-hispanic asian","se_dx_lost_dad_to_dead",7.97392305456477
"[30,35)","non-hispanic asian","se_dx_lost_both_to_dead",2.19038121467563
"[30,35)","non-hispanic asian","se_dx_lost_none_to_dead",8.32553872725359
"[35,40)","non-hispanic asian","se_pr_lost_none",0.0244066669698422
"[35,40)","non-hispanic asian","se_pr_lost_mom",0.0137005777684831
"[35,40)","non-hispanic asian","se_pr_lost_dad",0.0157497104390747
"[35,40)","non-hispanic asian","se_pr_lost_both",0.0104276407605242
"[35,40)","non-hispanic asian","se_mx_lost_none_to_lost_mom",0.0137005777684831
"[35,40)","non-hispanic asian","se_mx_lost_none_to_lost_dad",0.0157497104390747
"[35,40)","non-hispanic asian","se_mx_lost_none_to_lost_both",0.0104276407605242
"[35,40)","non-hispanic asian","se_mx_lost_dad_to_lost_both",0.0935019423004544
"[35,40)","non-hispanic asian","se_mx_lost_mom_to_lost_both",0.110543759891616
"[35,40)","non-hispanic asian","se_Lx_lost_mom",6743.80456868045
"[35,40)","non-hispanic asian","se_Lx_lost_dad",7752.44453257726
"[35,40)","non-hispanic asian","se_Lx_lost_both",5132.77414936114
"[35,40)","non-hispanic asian","se_Lx_lost_none",12013.6387675647
"[35,40)","non-hispanic asian","se_dx_lost_mom_to_dead",4.77429663955804
"[35,40)","non-hispanic asian","se_dx_lost_dad_to_dead",5.48836632249649
"[35,40)","non-hispanic asian","se_dx_lost_both_to_dead",3.63376282977017
"[35,40)","non-hispanic asian","se_dx_lost_none_to_dead",8.50509154183148
"[40,45)","non-hispanic asian","se_pr_lost_none",0.0364065500926717
"[40,45)","non-hispanic asian","se_pr_lost_mom",0.0191148219291589
"[40,45)","non-hispanic asian","se_pr_lost_dad",0.0304969000393191
"[40,45)","non-hispanic asian","se_pr_lost_both",0.0122849713221591
"[40,45)","non-hispanic asian","se_mx_lost_none_to_lost_mom",0.0191148219291589
"[40,45)","non-hispanic asian","se_mx_lost_none_to_lost_dad",0.0304969000393191
"[40,45)","non-hispanic asian","se_mx_lost_none_to_lost_both",0.0122849713221591
"[40,45)","non-hispanic asian","se_mx_lost_dad_to_lost_both",0.0607406877727713
"[40,45)","non-hispanic asian","se_mx_lost_mom_to_lost_both",0.129610495397391
"[40,45)","non-hispanic asian","se_Lx_lost_mom",9370.09213105918
"[40,45)","non-hispanic asian","se_Lx_lost_dad",14949.5906443266
"[40,45)","non-hispanic asian","se_Lx_lost_both",6022.09706910494
"[40,45)","non-hispanic asian","se_Lx_lost_none",17846.5030857531
"[40,45)","non-hispanic asian","se_dx_lost_mom_to_dead",9.21329400278043
"[40,45)","non-hispanic asian","se_dx_lost_dad_to_dead",14.6994257794803
"[40,45)","non-hispanic asian","se_dx_lost_both_to_dead",5.92132393522949
"[40,45)","non-hispanic asian","se_dx_lost_none_to_dead",17.5478615952504
"[45,50)","non-hispanic asian","se_pr_lost_none",0.0412297711040647
"[45,50)","non-hispanic asian","se_pr_lost_mom",0.0191298015165894
"[45,50)","non-hispanic asian","se_pr_lost_dad",0.0369479503424936
"[45,50)","non-hispanic asian","se_pr_lost_both",0.0272179143529798
"[45,50)","non-hispanic asian","se_mx_lost_none_to_lost_mom",0.0191298015165894
"[45,50)","non-hispanic asian","se_mx_lost_none_to_lost_dad",0.0369479503424936
"[45,50)","non-hispanic asian","se_mx_lost_none_to_lost_both",0.0272179143529798
"[45,50)","non-hispanic asian","se_mx_lost_dad_to_lost_both",0.0594444714015996
"[45,50)","non-hispanic asian","se_mx_lost_mom_to_lost_both",0.109946725385963
"[45,50)","non-hispanic asian","se_Lx_lost_mom",9318.66165427002
"[45,50)","non-hispanic asian","se_Lx_lost_dad",17998.3805771265
"[45,50)","non-hispanic asian","se_Lx_lost_both",13258.6077576585
"[45,50)","non-hispanic asian","se_Lx_lost_none",20084.1752941657
"[45,50)","non-hispanic asian","se_dx_lost_mom_to_dead",14.7344728942084
"[45,50)","non-hispanic asian","se_dx_lost_dad_to_dead",28.4586629059332
"[45,50)","non-hispanic asian","se_dx_lost_both_to_dead",20.9642332631147
"[45,50)","non-hispanic asian","se_dx_lost_none_to_dead",31.7566778850493
"[50,55)","non-hispanic asian","se_pr_lost_none",0.0439339862367414
"[50,55)","non-hispanic asian","se_pr_lost_mom",0.0245946510135212
"[50,55)","non-hispanic asian","se_pr_lost_dad",0.0412865882294058
"[50,55)","non-hispanic asian","se_pr_lost_both",0.0416981489592629
"[50,55)","non-hispanic asian","se_mx_lost_none_to_lost_mom",0.0245946510135212
"[50,55)","non-hispanic asian","se_mx_lost_none_to_lost_dad",0.0412865882294058
"[50,55)","non-hispanic asian","se_mx_lost_none_to_lost_both",0.0416981489592629
"[50,55)","non-hispanic asian","se_mx_lost_dad_to_lost_both",0.0702562670001606
"[50,55)","non-hispanic asian","se_mx_lost_mom_to_lost_both",0.0692026348787273
"[50,55)","non-hispanic asian","se_Lx_lost_mom",11859.3818142169
"[50,55)","non-hispanic asian","se_Lx_lost_dad",19908.1260941533
"[50,55)","non-hispanic asian","se_Lx_lost_both",20106.5780190223
"[50,55)","non-hispanic asian","se_Lx_lost_none",21184.6843086175
"[50,55)","non-hispanic asian","se_dx_lost_mom_to_dead",30.1857830962264
"[50,55)","non-hispanic asian","se_dx_lost_dad_to_dead",50.6723188058619
"[50,55)","non-hispanic asian","se_dx_lost_both_to_dead",51.1774401395845
"[50,55)","non-hispanic asian","se_dx_lost_none_to_dead",53.9215530387397
"[55,60)","non-hispanic asian","se_pr_lost_none",0.0448313267169165
"[55,60)","non-hispanic asian","se_pr_lost_mom",0.0219069945359273
"[55,60)","non-hispanic asian","se_pr_lost_dad",0.0401797785172627
"[55,60)","non-hispanic asian","se_pr_lost_both",0.0403415808750607
"[55,60)","non-hispanic asian","se_mx_lost_none_to_lost_mom",0.0219069945359273
"[55,60)","non-hispanic asian","se_mx_lost_none_to_lost_dad",0.0401797785172627
"[55,60)","non-hispanic asian","se_mx_lost_none_to_lost_both",0.0403415808750607
"[55,60)","non-hispanic asian","se_mx_lost_dad_to_lost_both",0.0535865751688383
"[55,60)","non-hispanic asian","se_mx_lost_mom_to_lost_both",0.0563770338220727
"[55,60)","non-hispanic asian","se_Lx_lost_mom",10400.0976619074
"[55,60)","non-hispanic asian","se_Lx_lost_dad",19074.8950034215
"[55,60)","non-hispanic asian","se_Lx_lost_both",19151.7088411328
"[55,60)","non-hispanic asian","se_Lx_lost_none",21283.1648542279
"[55,60)","non-hispanic asian","se_dx_lost_mom_to_dead",39.2827036151706
"[55,60)","non-hispanic asian","se_dx_lost_dad_to_dead",72.0486933170277
"[55,60)","non-hispanic asian","se_dx_lost_both_to_dead",72.338830517509
"[55,60)","non-hispanic asian","se_dx_lost_none_to_dead",80.3896544186982
"[60,Inf)","non-hispanic asian","se_pr_lost_none",0.012047517754881
"[60,Inf)","non-hispanic asian","se_pr_lost_mom",0.00802270089231036
"[60,Inf)","non-hispanic asian","se_pr_lost_dad",0.0166018688089776
"[60,Inf)","non-hispanic asian","se_pr_lost_both",0.0224765426709456
"[60,Inf)","non-hispanic asian","se_mx_lost_none_to_lost_mom",0.00802270089231036
"[60,Inf)","non-hispanic asian","se_mx_lost_none_to_lost_dad",0.0166018688089776
"[60,Inf)","non-hispanic asian","se_mx_lost_none_to_lost_both",0.0224765426709456
"[60,Inf)","non-hispanic asian","se_mx_lost_dad_to_lost_both",0.0177987269548949
"[60,Inf)","non-hispanic asian","se_mx_lost_mom_to_lost_both",0.00955603906657424
"[60,Inf)","non-hispanic asian","se_Lx_lost_mom",19743.4521834501
"[60,Inf)","non-hispanic asian","se_Lx_lost_dad",40856.3409487361
"[60,Inf)","non-hispanic asian","se_Lx_lost_both",55313.609647149
"[60,Inf)","non-hispanic asian","se_Lx_lost_none",29648.3184298625
"[60,Inf)","non-hispanic asian","se_dx_lost_mom_to_dead",754.064914063207
"[60,Inf)","non-hispanic asian","se_dx_lost_dad_to_dead",1560.43294456229
"[60,Inf)","non-hispanic asian","se_dx_lost_both_to_dead",2112.60178400141
"[60,Inf)","non-hispanic asian","se_dx_lost_none_to_dead",1132.36309846934
"[0,5)","non-hispanic black","se_pr_lost_none",0.00438529379503232
"[0,5)","non-hispanic black","se_pr_lost_mom",0
"[0,5)","non-hispanic black","se_pr_lost_dad",0.00438529379503237
"[0,5)","non-hispanic black","se_pr_lost_both",0
"[0,5)","non-hispanic black","se_mx_lost_none_to_lost_mom",0
"[0,5)","non-hispanic black","se_mx_lost_none_to_lost_dad",0.00438529379503237
"[0,5)","non-hispanic black","se_mx_lost_none_to_lost_both",0
"[0,5)","non-hispanic black","se_mx_lost_dad_to_lost_both",0
"[0,5)","non-hispanic black","se_mx_lost_mom_to_lost_both",NA
"[0,5)","non-hispanic black","se_Lx_lost_mom",0
"[0,5)","non-hispanic black","se_Lx_lost_dad",2168.76205226046
"[0,5)","non-hispanic black","se_Lx_lost_both",0
"[0,5)","non-hispanic black","se_Lx_lost_none",2168.76205226044
"[0,5)","non-hispanic black","se_dx_lost_mom_to_dead",0
"[0,5)","non-hispanic black","se_dx_lost_dad_to_dead",5.29075525401161
"[0,5)","non-hispanic black","se_dx_lost_both_to_dead",0
"[0,5)","non-hispanic black","se_dx_lost_none_to_dead",5.29075525401155
"[5,10)","non-hispanic black","se_pr_lost_none",0.00738248844534818
"[5,10)","non-hispanic black","se_pr_lost_mom",0.00566749198906672
"[5,10)","non-hispanic black","se_pr_lost_dad",0.00432393495141294
"[5,10)","non-hispanic black","se_pr_lost_both",0.00199481434900792
"[5,10)","non-hispanic black","se_mx_lost_none_to_lost_mom",0.00566749198906672
"[5,10)","non-hispanic black","se_mx_lost_none_to_lost_dad",0.00432393495141294
"[5,10)","non-hispanic black","se_mx_lost_none_to_lost_both",0.00199481434900792
"[5,10)","non-hispanic black","se_mx_lost_dad_to_lost_both",0.217140181702404
"[5,10)","non-hispanic black","se_mx_lost_mom_to_lost_both",0.205375860275623
"[5,10)","non-hispanic black","se_Lx_lost_mom",2797.95015940769
"[5,10)","non-hispanic black","se_Lx_lost_dad",2134.65753633409
"[5,10)","non-hispanic black","se_Lx_lost_both",984.807942660112
"[5,10)","non-hispanic black","se_Lx_lost_none",3644.61648332896
"[5,10)","non-hispanic black","se_dx_lost_mom_to_dead",0.59227227876304
"[5,10)","non-hispanic black","se_dx_lost_dad_to_dead",0.451865977373568
"[5,10)","non-hispanic black","se_dx_lost_both_to_dead",0.208464915782031
"[5,10)","non-hispanic black","se_dx_lost_none_to_dead",0.7714952686132
"[10,15)","non-hispanic black","se_pr_lost_none",0.0157767021601077
"[10,15)","non-hispanic black","se_pr_lost_mom",0.00316238582383771
"[10,15)","non-hispanic black","se_pr_lost_dad",0.0154220614957652
"[10,15)","non-hispanic black","se_pr_lost_both",0
"[10,15)","non-hispanic black","se_mx_lost_none_to_lost_mom",0.00316238582383771
"[10,15)","non-hispanic black","se_mx_lost_none_to_lost_dad",0.0154220614957652
"[10,15)","non-hispanic black","se_mx_lost_none_to_lost_both",0
"[10,15)","non-hispanic black","se_mx_lost_dad_to_lost_both",0
"[10,15)","non-hispanic black","se_mx_lost_mom_to_lost_both",0
"[10,15)","non-hispanic black","se_Lx_lost_mom",1559.68036234783
"[10,15)","non-hispanic black","se_Lx_lost_dad",7606.12012631509
"[10,15)","non-hispanic black","se_Lx_lost_both",0
"[10,15)","non-hispanic black","se_Lx_lost_none",7781.02796826648
"[10,15)","non-hispanic black","se_dx_lost_mom_to_dead",0.437504734170647
"[10,15)","non-hispanic black","se_dx_lost_dad_to_dead",2.13358688374084
"[10,15)","non-hispanic black","se_dx_lost_both_to_dead",0
"[10,15)","non-hispanic black","se_dx_lost_none_to_dead",2.18265014743553
"[15,20)","non-hispanic black","se_pr_lost_none",0.0191130545215026
"[15,20)","non-hispanic black","se_pr_lost_mom",0.0130722027476225
"[15,20)","non-hispanic black","se_pr_lost_dad",0.0127604992704769
"[15,20)","non-hispanic black","se_pr_lost_both",0.00506970435402098
"[15,20)","non-hispanic black","se_mx_lost_none_to_lost_mom",0.0130722027476225
"[15,20)","non-hispanic black","se_mx_lost_none_to_lost_dad",0.0127604992704769
"[15,20)","non-hispanic black","se_mx_lost_none_to_lost_both",0.00506970435402098
"[15,20)","non-hispanic black","se_mx_lost_dad_to_lost_both",0.0800769273517764
"[15,20)","non-hispanic black","se_mx_lost_mom_to_lost_both",0.109748663599221
"[15,20)","non-hispanic black","se_Lx_lost_mom",6425.17760590265
"[15,20)","non-hispanic black","se_Lx_lost_dad",6271.9708174444
"[15,20)","non-hispanic black","se_Lx_lost_both",2491.83335914271
"[15,20)","non-hispanic black","se_Lx_lost_none",9394.34403389202
"[15,20)","non-hispanic black","se_dx_lost_mom_to_dead",7.59165910629258
"[15,20)","non-hispanic black","se_dx_lost_dad_to_dead",7.41063785177092
"[15,20)","non-hispanic black","se_dx_lost_both_to_dead",2.94422202351584
"[15,20)","non-hispanic black","se_dx_lost_none_to_dead",11.099873311988
"[20,25)","non-hispanic black","se_pr_lost_none",0.0217478859629323
"[20,25)","non-hispanic black","se_pr_lost_mom",0.00896636561724269
"[20,25)","non-hispanic black","se_pr_lost_dad",0.0199887548678075
"[20,25)","non-hispanic black","se_pr_lost_both",0.00212950711659359
"[20,25)","non-hispanic black","se_mx_lost_none_to_lost_mom",0.00896636561724269
"[20,25)","non-hispanic black","se_mx_lost_none_to_lost_dad",0.0199887548678075
"[20,25)","non-hispanic black","se_mx_lost_none_to_lost_both",0.00212950711659359
"[20,25)","non-hispanic black","se_mx_lost_dad_to_lost_both",0.0300182359972172
"[20,25)","non-hispanic black","se_mx_lost_mom_to_lost_both",0.116265655222819
"[20,25)","non-hispanic black","se_Lx_lost_mom",4369.86566980144
"[20,25)","non-hispanic black","se_Lx_lost_dad",9741.75908139794
"[20,25)","non-hispanic black","se_Lx_lost_both",1037.84079744696
"[20,25)","non-hispanic black","se_Lx_lost_none",10599.0926889505
"[20,25)","non-hispanic black","se_dx_lost_mom_to_dead",9.26731102943721
"[20,25)","non-hispanic black","se_dx_lost_dad_to_dead",20.6596536834189
"[20,25)","non-hispanic black","se_dx_lost_both_to_dead",2.20098149365245
"[20,25)","non-hispanic black","se_dx_lost_none_to_dead",22.477827924354
"[25,30)","non-hispanic black","se_pr_lost_none",0.0305855024392024
"[25,30)","non-hispanic black","se_pr_lost_mom",0.0151344541152498
"[25,30)","non-hispanic black","se_pr_lost_dad",0.0261604462814565
"[25,30)","non-hispanic black","se_pr_lost_both",0.0060252433338532
"[25,30)","non-hispanic black","se_mx_lost_none_to_lost_mom",0.0151344541152498
"[25,30)","non-hispanic black","se_mx_lost_none_to_lost_dad",0.0261604462814565
"[25,30)","non-hispanic black","se_mx_lost_none_to_lost_both",0.0060252433338532
"[25,30)","non-hispanic black","se_mx_lost_dad_to_lost_both",0.0611882913370387
"[25,30)","non-hispanic black","se_mx_lost_mom_to_lost_both",0.0926751305735371
"[25,30)","non-hispanic black","se_Lx_lost_mom",7294.13860281088
"[25,30)","non-hispanic black","se_Lx_lost_dad",12608.1799604559
"[25,30)","non-hispanic black","se_Lx_lost_both",2903.90123476628
"[25,30)","non-hispanic black","se_Lx_lost_none",14740.8616346035
"[25,30)","non-hispanic black","se_dx_lost_mom_to_dead",16.7773143972541
"[25,30)","non-hispanic black","se_dx_lost_dad_to_dead",29.0001891508082
"[25,30)","non-hispanic black","se_dx_lost_both_to_dead",6.67928958403308
"[25,30)","non-hispanic black","se_dx_lost_none_to_dead",33.9055896243676
"[30,35)","non-hispanic black","se_pr_lost_none",0.0360198634287842
"[30,35)","non-hispanic black","se_pr_lost_mom",0.0250189478015723
"[30,35)","non-hispanic black","se_pr_lost_dad",0.0269207833114952
"[30,35)","non-hispanic black","se_pr_lost_both",0.0160192887170257
"[30,35)","non-hispanic black","se_mx_lost_none_to_lost_mom",0.0250189478015723
"[30,35)","non-hispanic black","se_mx_lost_none_to_lost_dad",0.0269207833114952
"[30,35)","non-hispanic black","se_mx_lost_none_to_lost_both",0.0160192887170257
"[30,35)","non-hispanic black","se_mx_lost_dad_to_lost_both",0.0842688924445413
"[30,35)","non-hispanic black","se_mx_lost_mom_to_lost_both",0.113931698795067
"[30,35)","non-hispanic black","se_Lx_lost_mom",11905.9504232321
"[30,35)","non-hispanic black","se_Lx_lost_dad",12810.9908539437
"[30,35)","non-hispanic black","se_Lx_lost_both",7623.21656342253
"[30,35)","non-hispanic black","se_Lx_lost_none",17141.0369307276
"[30,35)","non-hispanic black","se_dx_lost_mom_to_dead",33.7924364757738
"[30,35)","non-hispanic black","se_dx_lost_dad_to_dead",36.3611958083466
"[30,35)","non-hispanic black","se_dx_lost_both_to_dead",21.6368330375249
"[30,35)","non-hispanic black","se_dx_lost_none_to_dead",48.6510846274177
"[35,40)","non-hispanic black","se_pr_lost_none",0.0353444396338209
"[35,40)","non-hispanic black","se_pr_lost_mom",0.0147350855750202
"[35,40)","non-hispanic black","se_pr_lost_dad",0.0287368645963108
"[35,40)","non-hispanic black","se_pr_lost_both",0.0159420541296881
"[35,40)","non-hispanic black","se_mx_lost_none_to_lost_mom",0.0147350855750202
"[35,40)","non-hispanic black","se_mx_lost_none_to_lost_dad",0.0287368645963108
"[35,40)","non-hispanic black","se_mx_lost_none_to_lost_both",0.0159420541296881
"[35,40)","non-hispanic black","se_mx_lost_dad_to_lost_both",0.0546126812213351
"[35,40)","non-hispanic black","se_mx_lost_mom_to_lost_both",0.0948927079727323
"[35,40)","non-hispanic black","se_Lx_lost_mom",6901.1220724898
"[35,40)","non-hispanic black","se_Lx_lost_dad",13458.8027704399
"[35,40)","non-hispanic black","se_Lx_lost_both",7466.40126893642
"[35,40)","non-hispanic black","se_Lx_lost_none",16553.4357608514
"[35,40)","non-hispanic black","se_dx_lost_mom_to_dead",24.7280871299596
"[35,40)","non-hispanic black","se_dx_lost_dad_to_dead",48.2255557975238
"[35,40)","non-hispanic black","se_dx_lost_both_to_dead",26.7535944424889
"[35,40)","non-hispanic black","se_dx_lost_none_to_dead",59.3142386839191
"[40,45)","non-hispanic black","se_pr_lost_none",0.0372298287832291
"[40,45)","non-hispanic black","se_pr_lost_mom",0.0182031360347956
"[40,45)","non-hispanic black","se_pr_lost_dad",0.0323920246552019
"[40,45)","non-hispanic black","se_pr_lost_both",0.019186297312123
"[40,45)","non-hispanic black","se_mx_lost_none_to_lost_mom",0.0182031360347956
"[40,45)","non-hispanic black","se_mx_lost_none_to_lost_dad",0.0323920246552019
"[40,45)","non-hispanic black","se_mx_lost_none_to_lost_both",0.019186297312123
