"race","sex","age","w","s_lost_none","s_lost_mom","s_lost_dad","s_lost_both","s_lost_none0","s_lost_mom0","s_lost_dad0","i_lost_none_to_lost_mom","i_lost_none_to_lost_dad","i_lost_dad_to_lost_both","i_lost_mom_to_lost_both","i_lost_none_to_lost_both"
"non-hispanic black","female",61,5449.3798116,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",77,5449.3798116,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",49,6111.5762939,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",65,2390.5767577,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",69,2650.9905774,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",62,5339.9451527,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","male",40,5106.8554096,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",31,6794.1767081,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",20,7527.5403849,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",68,4567.0745675,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",67,4567.0745675,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",31,9568.6534054,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",28,10418.108109,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",59,10418.427319,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",63,10418.427319,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",34,5781.9982074,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",35,5781.9982074,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",5,5433.4687907,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",1,7447.2723711,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",63,4901.2207563,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",69,4901.2207563,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",23,11437.731765,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",22,11437.731765,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",79,4489.3127231,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",78,3659.1003388,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",63,3659.1003388,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",42,11695.342347,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",47,5003.3541264,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",74,5400.9074277,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",70,5400.9074277,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",61,8417.8782799,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",59,10500.396962,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",75,5653.1468096,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",70,4179.6638012,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",65,4179.6638012,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",47,6762.8545319,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",46,7435.9035554,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",45,7435.9035554,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",14,7223.7399589,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",12,7223.7399589,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",71,7813.1760301,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",45,10165.381546,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",53,9056.1089403,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",20,16237.356961,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",20,16237.356961,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",72,2602.2256637,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","male",59,7900.3669456,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",23,11916.341682,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",56,5361.8260011,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",76,3115.9581429,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",50,5009.6978598,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",49,5009.6978598,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",19,7696.1338945,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",16,5353.2091,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",78,6391.2848438,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",78,6391.2848438,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",78,3641.3343244,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",77,3641.3343244,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",46,6754.3107342,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",43,6301.2207242,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",73,4608.5064037,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic other","female",66,4608.5064037,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",73,3868.0919899,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",77,8129.6298327,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",66,5017.0547962,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",66,5017.0547962,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",70,9434.8994956,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",44,12416.478687,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",40,12416.478687,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",7,12526.000398,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",49,6937.2596986,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",49,6937.2596986,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",11,6965.818944,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",11,6965.818944,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",77,6631.4097466,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",61,9097.6534898,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",25,4874.8937588,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",29,4874.8937588,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",1,3921.0578592,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",46,5321.9975847,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",48,5321.9975847,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","female",13,6872.0442669,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",7,7986.0351894,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",43,5362.7378574,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",43,5362.7378574,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",15,5330.8974144,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",12,4151.6435118,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",11,5265.1430399,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",4,5054.4685595,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",65,1555.8039384,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",60,3145.422053,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","female",88,3150.8704168,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",70,2343.4860381,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",70,2343.4860381,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",72,4749.8163172,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",73,4749.8163172,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",59,6078.8330277,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",56,6078.8330277,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",69,3844.4872418,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",71,3844.4872418,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",37,2922.0208737,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",6,3917.2003338,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",1,3355.0117448,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",72,5404.7906196,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",52,5404.7906196,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",20,12195.95563,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",48,9238.8254927,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",59,9238.8254927,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",21,8772.545774,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",19,9228.8119738,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",16,7966.7101542,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",67,5406.0188155,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",29,33135.737692,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",28,33135.737692,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",3,28624.137367,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",1,34084.106676,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",61,5904.4187252,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",59,5904.4187252,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",27,5504.9433645,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",25,11479.299659,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",51,6743.6149325,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",29,8090.4192784,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",25,16870.718028,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",58,5356.4670864,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",37,10423.330022,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic other","female",41,12115.921369,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",43,12115.921369,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic other","female",11,9759.9341246,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",10,20672.137516,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",6,20672.137516,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","male",5,20279.047977,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",63,5476.7602779,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",67,3206.1576272,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",24,3832.627908,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",20,3832.627908,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",30,10260.228707,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",74,3738.4228416,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",71,5376.9393478,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",48,10055.962034,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",38,10055.962034,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",7,8821.0532163,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",37,7188.2080394,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",4,6701.8382095,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",0,8141.4245359,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",31,9187.65173,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",28,7014.0668808,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",2,6315.8578409,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",24,7225.329265,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",42,5441.9754768,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",35,5441.9754768,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",8,5930.0180549,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",60,3672.7143855,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",28,10524.475081,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",29,8899.0445394,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",31,5980.9384008,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic other","female",28,5980.9384008,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",60,12431.539258,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",36,3848.9125675,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",33,3848.9125675,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",9,3167.8871075,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",4,3800.3982201,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",4,3800.3982201,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",29,8231.0755522,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",30,4964.4396303,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",30,4713.2332781,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",10,2903.3500798,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",5,4414.1954251,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",70,6211.2020124,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","female",63,6211.2020124,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",29,15735.796708,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",80,2188.6904539,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",78,2188.6904539,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",71,3443.8508814,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",37,13463.816225,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",7,10976.601278,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",28,7315.0516877,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",71,3998.5694259,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",67,4051.6269855,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",24,2061.9575111,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",22,2061.9575111,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",54,1660.1927484,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",57,1660.1927484,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",28,2937.7079872,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",25,3117.97949,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",51,8724.6741195,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",56,8724.6741195,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",9,12875.124747,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",50,9757.6183162,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",62,9757.6183162,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",15,11551.782737,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",11,12278.455535,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",75,8202.5707565,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","male",60,4996.699337,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",44,4996.699337,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",15,5837.9303541,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",12,5371.9169379,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",75,3721.6419311,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",75,3721.6419311,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",51,7872.5531141,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","female",45,7872.5531141,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",13,6379.7925899,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",87,5858.3972334,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",17,6013.9431899,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",57,4482.5915378,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",23,6039.989908,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",27,7541.9757939,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",27,7541.9757939,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",46,8092.5917753,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",45,8092.5917753,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",13,5354.2505116,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",8,7257.8431567,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",69,7324.3946559,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",74,7324.3946559,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",32,8061.8159689,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",46,11137.62039,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",42,11137.62039,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",2,12214.30778,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",53,4815.2328719,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",28,4607.2088928,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",26,4471.5800943,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",3,4239.9224372,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",52,6428.5222272,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",49,6428.5222272,0,0,1,0,1,0,1,0,1,0,0,0
"hispanic","male",13,6488.7670368,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",76,2325.0406512,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",75,2325.0406512,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",43,3953.2209993,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",59,1840.3327679,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",62,1840.3327679,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",67,4495.1405169,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",67,4495.1405169,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",32,13424.758915,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",30,13424.758915,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",0,10694.598238,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",71,2758.6488013,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic black","female",51,3132.8302724,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",52,3132.8302724,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic black","male",18,2883.4733926,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",15,3060.1297705,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",82,9184.1451626,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",41,8731.1456746,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",6,8018.7130587,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",57,2366.1682585,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",70,4569.1737072,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",67,4569.1737072,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",29,4892.9010513,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",65,4871.5598814,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic black","female",61,10047.563258,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","female",6,12507.844931,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",59,3611.0043722,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",27,3771.8876186,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",21,3646.0184636,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",42,5844.8542896,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","male",42,5844.8542896,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",13,4703.8286317,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",9,5652.2420521,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",52,11748.631908,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic asian","male",51,11748.631908,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",50,7367.0586851,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",60,7367.0586851,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",5,20853.757806,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",2,24669.664606,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",33,22175.548973,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",72,4516.3023624,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",70,4516.3023624,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",17,6271.5324607,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",48,6436.5584101,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",51,6436.5584101,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",23,6008.8418815,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",33,11100.830824,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",58,10720.883593,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",58,6414.7494283,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic white","male",59,6414.7494283,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",21,6325.5213698,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",20,6476.9500238,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",64,10228.644321,0,0,0,1,1,1,1,0,0,1,1,1
"hispanic","male",30,14216.03129,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",20,8351.6593664,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",18,9461.1472141,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",54,7072.5000798,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",51,7072.5000798,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",19,7854.2574018,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",15,5931.3298929,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",35,15707.751993,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",33,15707.751993,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",7,13786.523452,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",2,14111.99155,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",69,5643.0454476,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",68,5643.0454476,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",34,9108.7169417,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",51,5693.662403,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",52,5693.662403,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic white","female",14,4672.1923912,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",33,4589.4099706,0,0,1,0,1,0,1,0,1,0,0,0
"non-hispanic asian","female",2,4557.3368223,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",32,15591.632381,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",31,15591.632381,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",36,4797.1492244,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",68,5785.2917869,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","female",27,13824.374007,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",66,7079.369139,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic white","male",24,4296.5950325,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",28,4324.2202439,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","female",34,5540.620947,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",17,6369.7914201,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",17,6173.8867677,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","female",14,8586.732083,1,0,0,0,1,0,0,0,0,0,0,0
"hispanic","male",11,8513.9583852,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",61,5011.0872768,0,1,0,0,1,1,0,1,0,0,0,0
"non-hispanic black","female",49,8105.726387,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","female",18,6834.9249569,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic black","male",6,6822.1967479,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic white","male",65,4664.9033554,0,0,0,1,1,1,1,0,0,1,1,1
"non-hispanic asian","male",37,7466.6857226,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","female",38,7466.6857226,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",11,6014.4912722,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",10,6014.4912722,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",10,6014.4912722,1,0,0,0,1,0,0,0,0,0,0,0
"non-hispanic asian","male",11,6014.4912722,1,0,0,0,1,0,0,0,0,0,0,0
