"sex","race","w_i_lost_mom_first","w_i_lost_mom_last","w_i_lost_dad_first","w_i_lost_dad_last","w_i_lost_both","w_s_lost_none","w_s_lost_mom","w_s_lost_dad","w_s_lost_both","w_s_total","n_i_lost_mom_first","n_i_lost_mom_last","n_i_lost_dad_first","n_i_lost_dad_last","n_i_lost_both","n_s_lost_none","n_s_lost_mom","n_s_lost_dad","n_s_lost_both","age"
"male","non-hispanic asian",11693.512864,10257.6980481,20695.1874298,5605.0963117,0,1540387.2786216,175973.475149,551141.5931057,316931.7442079,2584434.0910842,2,2,4,1,0,260,35,98,57,43
"male","hispanic",10331.4783949,24571.0123188,53856.283255,20160.8026962,0,3692281.5148102,583454.9208795,1526029.6477003,600474.0727527,6402240.15614269,2,5,10,5,0,616,103,262,106,44
"male","non-hispanic white",196748.07291684,191946.927617,615901.17509389,167792.65906892,12464.1434536,21990141.3219519,3424664.95112972,9325520.46815333,3634374.24805391,38374700.9892887,42,37,113,32,3,4412,677,1923,754,44
"female","hispanic",21061.3075833,9905.2555476,56716.494551,19478.3997837,0,3647794.0207324,695641.3195963,1780347.74672823,952522.9381409,7076306.02519782,4,2,8,5,0,665,130,339,178,44
"female","non-hispanic black",80559.5996805,18712.5380464,85537.9988317,29207.0405442,6351.311763,2969077.58546514,531624.6642326,1814652.2007324,951087.60024431,6266442.05067446,10,4,15,7,2,534,113,346,202,44
"female","non-hispanic white",283084.1368505,206521.2879997,477907.0556883,118348.5559805,10621.0640997,22961372.8296035,3736512.71046899,10610059.6004252,4377934.56377041,41685879.7042681,56,48,97,25,2,4701,789,2280,933,44
"female","non-hispanic other",17930.5305418,0,15958.7253689,0,0,646455.4771312,152859.5049859,333652.8853889,113970.1669224,1246938.0344284,3,0,5,0,0,125,32,64,25,44
"male","non-hispanic other",7137.8312014,4062.465987,20989.4889317,0,0,637569.9606371,70685.9112207,309229.8327218,112951.6391598,1130437.3437394,2,1,2,0,0,122,16,64,25,44
"male","non-hispanic black",12423.5735232,8774.8025583,71052.1671521,0,0,2152331.96373042,430997.7502037,1289491.03100741,705524.82160312,4578345.56654465,2,2,12,0,0,369,84,231,138,44
"female","non-hispanic asian",15998.3800541,22064.5625879,4429.5140717,3788.0741612,12902.5019907,1499186.0738439,183177.6574516,736326.7058689,356790.5898496,2775481.027014,2,4,1,1,2,252,33,134,69,44
"male","non-hispanic asian",9464.0028835,5083.229487,8907.6077983,9450.8318946,0,1451092.3031865,182061.8917013,546472.2267388,316693.2182389,2496319.6398655,2,1,3,2,0,246,36,97,58,44
"male","hispanic",67325.2138344,43327.1480594,139824.9005851,62851.270189,0,3380353.7841999,566314.9525559,1484206.5997816,617873.5260816,6048748.86261899,8,11,23,11,0,572,99,257,111,45
"male","non-hispanic white",370485.6964862,470921.8694522,769244.0689692,226454.0040515,43780.5549771,20501156.1820613,3397076.07278064,9539097.18107002,3958259.57372363,37395589.0096354,77,101,159,45,10,4142,677,1965,815,45
"female","hispanic",55988.8434498,41982.7466274,155134.1107698,63305.8533197,1851.5586575,3365508.3131809,656454.1279242,1752734.84551913,949727.1604185,6724424.44704271,10,9,28,13,1,627,124,330,178,45
"female","non-hispanic black",42893.036477,92734.0247848,95411.0290459,39840.9074893,10453.2211126,2572628.90329414,571969.7296573,1832100.6146629,991036.93024001,5967736.17785436,13,17,25,12,3,482,114,353,213,45
"female","non-hispanic white",314846.90956632,485555.9261216,946082.7637448,228965.6472805,36069.5016127,21537421.684683,3863040.41488169,10690211.5255541,4648267.68796159,40738941.3130803,68,107,206,51,9,4443,813,2300,995,45
"female","non-hispanic other",19259.6236822,11496.4459988,15965.9993365,7838.1779573,0,576014.2691985,162678.9447177,330694.8221841,113970.1669224,1183358.2030227,4,4,6,2,0,112,34,66,25,45
"male","non-hispanic other",8980.0287631,11913.5134805,12831.923028,0,0,580882.4760795,77823.7424221,326156.8556665,102930.0366603,1087793.1108284,2,3,3,0,0,114,18,65,23,45
"male","non-hispanic black",26608.4291008,37666.0458043,88808.2921818,45545.1321474,0,2023268.35162272,417764.1179442,1304944.34312241,709680.49286842,4455657.30555775,5,7,16,8,0,349,83,234,139,45
"female","non-hispanic asian",24951.3885692,17066.5543725,81689.6561164,10215.4540968,0,1345379.2526585,190694.6431656,677500.1766207,395545.7285894,2609119.8010342,7,3,16,3,0,228,33,124,76,45
"male","non-hispanic asian",21919.8482152,28018.0801973,56697.803531,16179.4208775,13911.0107316,1288563.5773853,164615.501828,544930.9325613,331227.2796205,2329337.2913951,4,4,10,3,2,221,33,98,61,45
"male","hispanic",15598.0928877,15932.9004984,95068.0912646,18665.2973266,12932.9883642,2964228.4202415,537427.5670384,1472846.3895386,720451.2654641,5694953.64228259,4,2,16,3,2,513,92,253,132,46
"female","non-hispanic black",45069.0908442,35842.2541021,33448.997096,24651.713882,4573.3163799,2275527.26405804,549372.9245049,1764947.5774896,1129381.38065601,5719229.14670856,7,10,9,4,1,423,110,352,243,46
"male","non-hispanic white",145624.21742316,255882.9246373,395974.5733767,163233.41626444,11639.2255995,18681525.6776146,3460308.78790694,9656029.93391822,4643342.56310642,36441206.962546,33,51,83,33,3,3795,696,1995,962,46
"female","non-hispanic white",196350.0742853,273073.1022162,526599.13984963,174929.2094352,14079.4283114,19599136.5240302,3835850.77354311,10918897.3628671,5306595.58729139,39660480.2477317,42,52,113,32,2,4056,812,2363,1146,46
"female","non-hispanic other",7953.0074062,5242.4466781,20706.2803645,5309.2415583,0,491479.6323462,168915.211349,318726.3843055,128811.8336195,1107933.0616202,1,1,4,1,0,95,35,65,30,46
"male","non-hispanic other",5091.9463566,10240.0076485,8792.468214,0,0,543398.4355302,86803.7711852,327075.265214,114843.5501408,1072121.0220702,2,2,2,0,0,105,20,65,26,46
"female","hispanic",34250.1582447,23851.9575309,62553.8851328,2909.4241765,0,2924738.1475189,630512.4028439,1798728.64175033,1030381.5965457,6384360.78865882,7,5,11,1,0,549,117,339,196,46
"male","non-hispanic black",0,22037.3360317,16010.2065136,14919.9390768,0,1799484.48705172,374485.1411041,1314337.13765671,782137.91970842,4270444.68552095,0,4,4,4,0,316,77,236,152,46
"female","non-hispanic asian",9793.3221245,12102.3421054,40665.0203536,3295.0322333,0,1187797.8223766,202844.8944373,703356.5247062,401889.4996249,2495888.741145,2,3,6,1,0,197,36,131,79,46
"male","non-hispanic asian",0,0,24881.0723193,29022.6264182,0,1156054.0523672,159325.9302797,557414.2549377,366962.7501516,2239756.9877362,0,0,3,5,0,199,33,102,67,46
"male","hispanic",19619.7075396,44622.980294,31860.5053597,18190.2659147,0,2693156.9976996,528642.2127135,1486072.2525706,721344.711806,5429216.17478969,4,7,6,5,0,469,92,257,132,47
"female","non-hispanic black",26867.0412834,49659.4745308,53142.6947816,45076.6837117,0,2066151.33364784,532604.3693594,1714912.2768766,1182852.84193551,5496520.82181936,7,12,10,7,0,390,107,342,256,47
"male","non-hispanic white",191839.9187013,250092.6368565,512494.5268676,189375.3732157,17866.7392955,17569509.8715948,3374183.16028946,9626179.81398982,4987667.23557516,35557540.0814491,43,52,99,39,4,3583,685,1998,1035,47
"female","non-hispanic white",195584.2002293,241237.9973523,429155.7624463,198398.3475351,20757.6296003,18363811.6677244,3747416.99982551,10993757.903503,5671948.56675399,38776935.1378069,38,53,99,43,4,3819,806,2394,1218,47
"female","non-hispanic other",0,20416.5176009,8797.8732636,9655.0696941,0,452661.5138446,155688.096651,334190.2179919,139363.5218559,1081903.3503434,0,3,2,2,0,88,33,68,32,47
"male","non-hispanic other",0,3058.9242505,1814.1855559,3245.528042,0,511929.7852211,91895.7175418,322775.578441,125083.5577893,1051684.6389932,0,1,1,1,0,98,22,64,28,47
"female","hispanic",18239.0574908,27896.6766417,31896.9299325,11325.556024,2003.9318889,2694756.4948611,640754.3739258,1710788.46982953,1045402.0663138,6091701.40493021,4,4,7,2,1,507,121,326,200,47
"male","non-hispanic black",23891.4841064,34902.3673823,30575.2516352,25341.2849236,0,1730905.47749492,359565.2020273,1236096.32858291,808377.16093892,4134944.16904405,5,7,6,6,0,305,73,228,159,47
"female","non-hispanic asian",11627.130612,12777.3159074,38895.8875971,15750.3924537,0,1089600.147342,199778.6583282,717243.9656642,417286.8739636,2423909.645298,2,3,8,4,0,184,35,131,83,47
"male","non-hispanic asian",4797.0795168,8768.7968169,14228.5888172,4469.7087486,0,1072754.9837074,130303.3038615,543938.8901599,395985.3765698,2142982.5542986,1,2,2,1,0,189,28,98,72,47
"male","hispanic",48693.5010112,58564.5330866,55944.3720487,23948.627922,2796.4654539,2464483.6015506,488249.1214193,1397630.4628658,714348.5972249,5064711.78306059,9,9,11,2,1,432,86,245,136,48
"female","non-hispanic black",28180.7396086,24213.5196095,81839.2963153,15392.4333982,0,1884890.05587344,504885.0575763,1651679.8800081,1237948.62133961,5279403.61479746,6,5,20,5,0,360,106,330,269,48
"male","non-hispanic white",244933.0575177,340394.3961154,588613.8727367,148218.74751186,40721.9969985,16306878.7180482,3241482.13577546,9660831.18377102,5334007.59858717,34543199.6361817,50,66,123,36,8,3343,669,2007,1113,48
"female","non-hispanic white",312757.9718252,396725.70445157,593168.42042776,227242.3401984,40160.2985,17155135.5801776,3654494.04135801,10955945.7766141,6042449.32310528,37808024.7212549,60,86,129,48,6,3584,785,2404,1305,48
"female","non-hispanic other",11784.2131279,6536.3099982,11736.8112351,5539.7036921,0,422603.7524379,146033.0269569,322571.5736546,166054.2282452,1057262.5812946,3,3,2,1,0,83,31,67,36,48
"male","non-hispanic other",0,11223.4602002,3561.6284212,0,3201.7032681,473028.4669767,88650.1894998,309721.5155715,125137.8601429,996538.0321909,0,3,1,0,1,90,21,60,29,48
"female","hispanic",44050.674652,38594.0588831,96863.6457244,17994.9421765,0,2433957.8117888,619244.5902844,1658877.77029263,1052853.3696102,5764933.54197602,9,10,19,6,0,462,117,320,201,48
"male","non-hispanic black",19266.1609339,37190.3332365,83104.7055179,19569.0457398,0,1604885.37810189,327527.59424,1180095.41293091,822588.64991502,3935097.03518782,3,7,12,4,0,281,67,222,167,48
"female","non-hispanic asian",12170.2384766,7400.1965352,39030.0219441,32076.9163994,4427.0974127,969302.9779199,187066.3605475,689105.8937893,440617.7676901,2286092.9999468,3,2,7,4,1,164,32,130,89,48
"male","non-hispanic asian",5087.8780761,8755.7544387,48122.2158171,4343.9566933,6307.0284425,1001993.3406894,125223.7871034,514430.0210142,386004.3394281,2027651.4882351,1,2,8,1,1,178,26,94,71,48
"male","hispanic",16443.9652769,27722.9999156,84452.8139954,6823.6715496,4922.8420083,2148048.2414741,490931.1472458,1300192.5943476,757520.2222558,4696692.20532329,4,4,13,1,1,377,90,233,143,49
"female","non-hispanic black",71879.8610261,16172.4821138,67503.6052776,36166.4806953,0,1659224.18783714,514955.5549544,1675624.342421,1245648.52170891,5095452.60692146,13,4,14,7,0,319,106,340,273,49
"male","non-hispanic white",217783.5957977,258414.5257376,419615.2578251,182324.297649,34556.8518829,14869205.4027457,3245738.6361917,9658927.70297442,5737315.71630193,33511187.4582136,45,51,84,37,7,3069,670,2030,1204,49
"female","non-hispanic white",183688.2223922,271952.8601467,499172.55063182,248700.7595464,20525.1837089,15645072.4974935,3624429.06900031,10892309.698412,6592059.90218466,36753871.1670903,39,60,105,50,4,3297,780,2407,1425,49
"female","non-hispanic other",22390.0101459,0,9406.8746507,0,0,386946.0656135,152277.5363927,316155.5803667,166854.6916695,1022233.8740424,3,0,2,0,0,75,33,64,39,49
"male","non-hispanic other",10683.2471066,6526.340766,22741.3675197,5418.1887927,0,454924.6884774,77354.742242,283525.3209628,135573.1659016,951377.9175838,3,2,4,1,0,85,19,55,32,49
"female","hispanic",11609.9058016,50906.6891366,23968.9518977,40215.9777459,0,2148695.8439609,640500.5708511,1616692.63930103,1070823.1108799,5476712.16499292,3,10,6,7,0,411,119,311,210,49
"male","non-hispanic black",18515.2217811,26651.5328038,35502.705048,3300.5778164,12444.0029892,1367476.97633639,293951.2357934,1171893.60429781,855324.02242412,3688645.83885172,4,5,8,1,3,251,62,219,174,49
"male","non-hispanic asian",0,13740.8236327,18186.7861125,2448.9876142,0,879830.2025986,117672.7059463,523382.5486026,402648.3091236,1923533.7662711,0,2,4,1,0,158,25,94,74,49
"female","non-hispanic asian",13314.421236,8340.046003,19931.5074312,4606.182902,0,803371.7121982,167159.6826247,684432.1027679,480120.5093894,2135084.0069802,2,1,3,1,0,137,31,128,95,49
"male","hispanic",63427.0298606,74364.9385856,94872.8489487,43083.4232312,13866.6791954,1936906.9610054,471753.0531014,1293531.3536426,749845.9444229,4452037.31217229,11,15,19,10,4,343,87,232,138,50
"female","non-hispanic black",45138.8290231,133167.3509505,135708.5441197,66671.5743398,6900.0421568,1445304.23284974,509141.9799878,1646965.1709747,1262025.15207101,4863436.53588326,9,34,31,16,2,280,107,339,280,50
"male","non-hispanic white",416596.7539308,708385.5646869,878825.8479203,365555.6932951,89589.1099597,13608565.5350116,3164350.9813038,9661369.73974611,6093222.76757823,32527509.0236397,94,155,186,79,18,2834,659,2036,1280,50
"female","non-hispanic white",379533.26942086,816305.0043919,969206.56714614,414227.0075728,99694.2338464,14328109.0535636,3482172.02801981,10867345.4002681,7063981.66917165,35741608.151023,90,179,209,89,23,3048,755,2408,1528,50
"female","non-hispanic other",0,16458.4126015,8487.2627239,14912.3626463,0,344918.3885929,159740.4155992,308235.6062353,160688.8950115,973583.3054389,0,4,2,5,0,69,34,64,38,50
"male","non-hispanic other",0,20902.5285172,27435.142612,10995.157311,2038.9256193,401697.1695068,79072.1880175,293122.8680447,147517.6954603,921409.9210293,0,5,5,3,1,75,20,56,35,50
"female","hispanic",71770.1880238,85743.7079596,149506.995311,63278.914165,8108.8794597,1914661.234632,583285.047476,1456914.12813733,1111327.6058556,5066188.01610092,15,21,30,12,2,370,109,288,218,50
"male","non-hispanic black",52804.2193606,97184.4749494,74774.0978821,69495.7565134,0,1255619.64901699,309165.8797581,1176492.69434401,886427.57718202,3627705.80030112,11,15,15,15,0,229,65,221,181,50
"male","non-hispanic asian",12831.9732436,37667.6510665,35086.4985381,16572.9895993,4252.7407059,782159.9715848,106090.8824308,482018.183744,416554.2372728,1786823.2750324,2,7,6,4,1,140,22,91,76,50
"female","non-hispanic asian",50753.5516299,93000.8190118,47960.9963117,0,0,731399.4326517,163205.1039888,655099.6642295,458176.3639566,2007880.5648266,6,15,10,0,0,127,30,124,92,50
"male","hispanic",6184.3217006,41018.8027905,51120.9161034,16124.3096518,3588.8958496,1631772.2188113,446140.0533158,1293004.7146284,833691.5749181,4204608.5616736,1,6,8,4,1,290,81,231,162,51
"female","non-hispanic black",3428.5256534,47377.5079446,28171.7810752,25061.1432287,19067.8970747,1193757.32012544,428975.9668102,1571782.1189605,1451471.17795231,4645986.58384846,1,9,8,6,2,227,92,326,328,51
"male","non-hispanic white",200555.2943644,372367.6494003,431290.014897,189740.2923404,28481.2796702,11625228.2033721,3086547.7747744,9488977.75558681,7174329.16839804,31375082.9021312,40,70,89,39,6,2444,655,2017,1519,51
"female","non-hispanic white",191662.5101633,401302.9395547,440361.1338685,174382.44232706,11121.2828991,12388455.6766451,3349737.20529267,10717189.674031,8171478.37994515,34626860.9359138,40,83,90,37,3,2645,739,2385,1785,51
"female","non-hispanic other",8286.3880223,24028.7348711,3797.6796777,0,0,317274.1215841,130362.1430331,300264.4563577,182648.7820284,930549.5030033,2,5,2,0,0,64,27,62,45,51
"male","non-hispanic other",8734.7353428,18401.1372185,16709.8058932,2481.8608011,1175.5994313,354256.3418145,56330.2438392,299655.4821395,181454.3069078,891696.374701,1,4,2,1,1,67,15,56,44,51
"female","hispanic",0,64332.7417732,29308.3980091,33742.3563391,3611.5847998,1589613.4472444,582431.7392227,1440151.3946814,1222351.7484924,4834548.32964089,0,14,4,7,1,307,110,285,246,51
"male","non-hispanic black",0,34190.6902764,34022.6364694,23627.8150568,0,1031459.34467539,287895.3654315,1122287.12875801,1019286.10484052,3460927.94370542,0,7,8,3,0,190,60,215,207,51
"male","non-hispanic asian",6791.6646894,0,12097.5180156,14541.1856826,0,672136.4479646,98147.5171751,460923.0368808,466000.5434584,1697207.5454789,2,0,4,2,0,121,19,86,87,51
"female","non-hispanic asian",0,7319.6306699,7394.1746028,13586.2692722,0,551324.976241,189723.9672598,564492.2101432,516714.2793167,1822255.4329607,0,2,1,3,0,99,33,112,101,51
"male","hispanic",21698.7414001,60799.3045221,32452.8405837,44107.2978399,0,1392220.775785,396326.6726529,1224432.8464549,846381.4882528,3859361.7831456,3,10,5,6,0,256,74,221,164,52
"female","non-hispanic black",18778.0955123,65568.6650949,65689.6094696,12184.3639136,0,1062132.33389624,403825.0743464,1507046.4807895,1522988.82539901,4495992.71443115,5,18,17,3,0,204,86,317,340,52
"male","non-hispanic white",254249.4268657,406529.28077616,458925.546455,242573.9454239,43046.1058302,10580718.6142091,2965372.9716152,9241467.46054052,7534640.90834624,30322199.9547109,53,86,100,49,10,2248,636,1985,1601,52
"female","non-hispanic white",284314.201459,442222.2334083,501893.0174763,231601.6259411,21133.2802835,11194806.5272417,3289609.72469311,10485067.5532187,8574538.5929535,33544022.3981069,63,101,113,51,5,2414,726,2342,1880,52
"female","non-hispanic other",24457.2155769,19153.4694235,14926.7623482,7104.1219115,0,281795.3328434,122341.4968859,276271.4003719,201166.1395089,881574.3696101,4,3,3,1,0,55,27,58,49,52
"male","non-hispanic other",8734.7353428,7280.8918009,10940.3341637,6051.1392102,0,318633.023611,51802.3195946,297964.1508142,199104.9395934,867504.4336132,1,2,3,1,0,61,13,54,48,52
"female","hispanic",22153.5822471,60523.6321642,72970.2229234,29054.6078559,10715.0649078,1433366.7481199,485699.8815582,1324657.5924476,1234204.0527682,4477928.27489389,3,11,15,6,2,279,96,265,251,52
"male","non-hispanic black",11636.0914543,44473.9654438,58200.1350959,13629.0212914,5725.1295475,964637.76605949,264267.5503747,1068956.50555171,1030946.67315672,3328808.49514262,3,7,10,4,2,177,57,208,211,52
"male","non-hispanic asian",0,44237.5219129,20380.7947235,4284.0258459,0,633725.9610427,90397.9961819,433945.9085804,447331.1464813,1605401.0122863,0,8,3,1,0,111,19,84,85,52
"female","non-hispanic asian",0,15186.9816363,19447.8203074,19473.6431103,3288.3968763,522667.1843747,159576.5385179,532717.0736089,519167.1697423,1734127.9662438,0,3,4,4,1,95,28,105,104,52
"male","hispanic",35228.5864835,37887.4886028,26379.3537165,26877.0025292,15807.3132171,1212808.473346,361666.926478,1112491.4805533,870498.4765536,3557465.3569309,6,6,8,4,2,228,69,205,169,53
"female","non-hispanic black",17228.2381422,81588.841002,43020.3338218,34815.4772768,3375.7451732,927554.24896504,396239.7823809,1459412.76361,1575830.85941381,4359037.65436975,4,17,7,7,1,175,86,307,354,53
"male","non-hispanic white",193376.7773161,295844.1342129,435497.6064411,227193.4851275,30639.3040555,9399335.38967391,2863049.307682,9024925.32236055,7999863.7610034,29287173.7807198,42,67,93,48,7,2009,620,1955,1708,53
"female","non-hispanic white",173650.406002,425448.0351984,499319.5472092,244779.0364058,16009.7798444,9968333.742826,3239597.82682161,10312242.3650565,9028005.78035069,32548179.7150545,41,98,103,51,3,2157,719,2313,1996,53
"female","non-hispanic other",8918.9359813,8732.5485475,15471.4663896,18200.6282133,0,229470.1451034,139694.5905513,255359.6242763,227423.7308439,851948.0907749,2,2,4,3,0,46,30,55,53,53
"male","non-hispanic other",3458.4493851,14003.8545006,1593.8024848,8734.7353428,0,272736.1622335,52591.2772785,293493.6478535,193452.5793058,812273.6666713,1,3,1,1,0,53,12,53,47,53
"female","hispanic",16095.5876503,39165.4756788,51700.4759064,17680.063743,11030.3138145,1251281.9004985,439911.9279572,1275401.1494927,1254051.2314286,4220646.209377,4,9,9,4,2,248,86,257,257,53
"male","non-hispanic black",11455.3535362,26651.61126101,45815.0972188,27875.556535,0,832283.68543599,258584.48291,1015899.65854911,1028146.30988872,3134914.13678382,3,6,7,6,0,153,55,201,219,53
"male","non-hispanic asian",0,25331.6346513,17979.8050783,4484.6374613,0,561557.3785666,80037.8025734,392966.4853865,463397.2584115,1497958.924938,0,4,2,1,0,100,17,75,88,53
"female","non-hispanic asian",15630.0055841,22311.3788298,4477.4517186,26758.3364521,4232.8773946,450300.9733709,123013.207525,487825.8364788,542741.7507839,1603881.7681586,3,5,1,4,1,84,22,99,110,53
"male","hispanic",26170.9659107,57167.4685221,52944.9597937,24366.1092332,0,1070813.1191022,364609.7022971,1029494.277563,891826.5153178,3356743.6142801,4,11,9,5,0,200,69,196,171,54
"female","non-hispanic black",5284.4471784,62997.4394816,46592.4111425,50382.493261,1239.0226738,822536.05020324,346117.5416556,1363810.3360567,1601474.94307851,4133938.87099405,2,12,8,9,1,159,79,289,365,54
"male","non-hispanic white",145929.5590905,382817.7989653,389666.8298268,190190.4095981,10403.9470346,8341123.20948319,2686066.3820513,8871250.37634915,8314464.38706743,28212904.354951,31,82,83,44,3,1798,590,1935,1789,54
"female","non-hispanic white",153777.97528842,489587.31086143,443146.98501031,218883.4187173,44242.8333299,8906802.04302967,3031356.89597131,10089690.715777,9398995.7462986,31426845.4010763,36,103,99,52,9,1943,686,2268,2097,54
"female","non-hispanic other",8749.6125116,21579.5109275,11036.5711935,10822.652803,0,196723.9580877,125531.7305648,225112.0671245,254356.9076047,801724.6633817,1,5,3,2,0,39,28,53,58,54
"male","non-hispanic other",2526.7216616,3160.1102214,9034.1718016,2701.4436752,0,236537.8207206,47314.9913208,276049.9852278,216191.1691492,776093.9664184,1,1,2,1,0,48,12,50,51,54
"female","hispanic",40633.7572374,57606.5586111,62161.9695815,40067.7981514,8378.0782496,1047869.5146995,428256.0540405,1171425.6442156,1218435.4718299,3865986.6847855,10,13,9,8,1,213,84,237,255,54
"male","non-hispanic black",17172.4445937,83041.9472391,18178.2652314,1300.4480102,7807.8103589,728404.45261799,231042.0574006,1008619.0110212,1056987.31958913,3025052.84062892,4,14,4,1,1,137,49,198,226,54
"female","non-hispanic asian",0,12957.8267536,10870.644784,12030.8242413,0,387609.2059701,111884.876657,454804.9628383,560527.052757,1514826.0982224,0,3,1,2,0,72,21,92,114,54
"male","non-hispanic asian",6114.2690831,22708.2888488,16321.3587328,0,0,478400.1713285,71085.3853899,360841.3311896,451876.0585101,1362202.9464181,2,4,5,0,0,89,15,68,89,54
"male","hispanic",28873.9076629,42124.8709841,61898.7726141,37599.8515076,15638.6567873,935540.109517601,344395.3957971,966962.1543336,910754.8130415,3157652.4726898,5,11,12,7,2,177,64,183,176,55
"male","non-hispanic white",364271.4843598,609010.1980335,524384.5160549,397664.3613692,49088.5334906,7374675.5925584,2555244.1263106,8606689.48296195,8634517.35187163,27171126.5537025,79,145,118,85,13,1614,563,1890,1874,55
"female","non-hispanic white",297947.5143018,868975.823144299,643580.124439,303276.70340691,22702.8103827,8032957.04072823,2822102.37148973,9735845.87376754,9857270.54656955,30448175.8325549,66,188,141,79,6,1756,646,2205,2211,55
"female","non-hispanic other",6155.7537941,7249.2720169,11864.8008028,14915.0017503,0,164855.3327307,123458.6902734,208473.9101741,267672.1236658,764460.056844,1,2,2,4,0,33,27,50,62,55
"female","hispanic",9523.4158869,64958.2205551,44824.4941154,54060.400288,0,864671.2788419,375717.5113805,1124032.6841705,1244412.0877736,3608833.5621665,2,13,11,11,0,180,78,225,262,55
"male","non-hispanic other",20089.9013695,20937.0845374,2628.3194647,4360.9946299,0,212331.6524574,47140.2693072,267720.2944325,218335.7258239,745527.942021,3,4,1,1,0,44,12,48,52,55
"female","non-hispanic black",22630.9171691,78558.6441897,83746.9822629,34371.3417108,6145.3111991,682283.75697264,297774.8981336,1210391.3562734,1641793.21674321,3832243.22812285,3,19,13,8,2,141,71,270,374,55
"male","non-hispanic black",46463.2707916,76080.6880198,68634.9101899,24127.0099168,0,611916.52988369,234177.3780062,916937.7825691,1114822.33242663,2877854.02288562,8,16,11,6,0,121,50,183,236,55
"female","non-hispanic asian",16697.3823605,27018.6273524,42625.2088469,20564.2693977,0,362307.7712413,99854.0524157,429122.6515374,585515.7037519,1476800.1789463,3,6,8,4,0,68,19,87,119,55
"male","non-hispanic asian",9550.2495085,30408.9876692,34037.9706374,6265.1118879,8815.8401609,431689.0255435,68983.8847173,338663.9952802,444317.6650083,1283654.5705493,1,5,4,2,1,78,16,64,87,55
"male","hispanic",14692.7363986,53510.6573524,48196.2076332,32383.8887042,0,794420.4728134,331411.5436446,900319.9595024,943090.9352901,2969242.9112505,3,11,7,5,0,151,61,171,185,56
"male","non-hispanic white",167651.0443006,480103.1022884,396180.7998327,185880.3203901,5690.96644693,6152667.8637989,2432892.0721862,8223643.51939684,9321035.50835842,26130238.9637403,39,108,84,42,2,1356,541,1819,2052,56
"female","non-hispanic white",202847.5979179,518681.4881686,451291.9716718,260028.8787321,16504.2125139,6767320.13198263,2704192.55486192,9242915.25394242,10629096.2535336,29343524.1943204,43,114,96,57,4,1487,616,2106,2404,56
"female","non-hispanic other",0,3819.8091232,0,6284.1857137,10501.715583,146834.7781338,114699.4423172,205146.6354618,273494.7589944,740175.6149072,0,1,0,2,1,30,24,48,64,56
"female","hispanic",20288.4102166,37573.5090065,57941.191512,15339.2781844,4715.1097521,751645.9625003,324334.8845692,1075967.8791517,1274959.882772,3426908.6089932,4,9,13,4,1,155,68,218,270,56
"male","non-hispanic other",2526.7216616,8267.8645661,10125.0831852,0,2581.8735487,173771.1151067,54035.1400362,231439.3032996,234219.1772381,693464.7356806,1,2,3,0,1,38,13,43,55,56
"female","non-hispanic black",16513.3852898,35009.1821841,22911.0959896,13069.5571005,23410.0388084,538161.00863884,263055.5525083,1138823.6393202,1673444.75680211,3613484.95726945,3,7,6,4,2,117,60,251,386,56
"male","non-hispanic black",5222.9305674,55334.8098169,11746.7352488,26212.078187,0,442045.55092529,252596.2148418,851017.9154702,1147498.49782223,2693158.17905952,1,12,2,6,0,94,51,167,248,56
"female","non-hispanic asian",0,9198.5095351,5624.2284185,3640.0164097,0,278506.4974846,86997.0144313,414435.0587398,591031.5700904,1370970.1407461,0,2,1,1,0,52,17,84,122,56
"male","non-hispanic asian",22232.5134922,14661.7718984,24439.6663314,10084.6845558,0,339418.6885538,72269.0223379,311192.7923878,450630.7457732,1173511.2490527,4,3,4,3,0,66,15,59,88,56
"male","hispanic",25759.3468707,15944.2343617,51498.9495741,15971.4749783,0,653486.9912177,288345.8260742,846259.9528222,967433.5793774,2755526.3494915,5,3,9,4,0,130,54,159,191,57
"male","non-hispanic white",153752.7717671,453343.3852665,395898.293567,226262.0900342,21587.5596679,5325631.65889087,2294674.4486049,7766001.56133433,9605463.72530675,24991771.3941368,36,97,89,52,5,1180,515,1729,2142,57
"female","non-hispanic white",146982.6162726,447129.6484292,335353.64150526,245151.9964685,18536.9611905,5755610.23478553,2569698.05346022,8832913.96296981,11024779.390765,28183001.6419804,34,107,75,52,3,1282,586,2024,2505,57
"female","non-hispanic other",8598.4287474,11509.5203662,0,10505.3545879,0,121336.5795021,100770.5641302,195505.694576,274933.0288188,692545.8670271,1,2,0,2,0,26,20,46,65,57
"female","hispanic",19710.3194403,18163.4789729,29623.7284029,12128.1781788,0,605197.1458667,313014.440365,1038136.1181512,1258691.6703479,3215039.3747308,4,4,8,3,0,124,64,212,270,57
"male","non-hispanic other",8125.597564,7600.3353697,19793.5291529,16056.9809372,0,158537.4367112,50837.8321283,220931.4113669,230375.3099471,660681.9901535,2,1,5,3,0,33,12,41,56,57
"female","non-hispanic black",25526.9596506,52138.2208385,41130.3390001,10883.5999506,1367.4573179,459138.74633704,253889.1862145,1046023.6035402,1677545.89976981,3436597.43586155,6,9,7,3,1,103,57,236,384,57
