"race","x","name","value"
"all","[35,40)","mx_lost_dad_to_lost_both",0.0136103416028899
"all","[35,40)","mx_lost_mom_to_lost_both",0.0293546450415695
"all","[35,40)","Lx_lost_mom",31574.2648215605
"all","[35,40)","Lx_lost_dad",88204.3030331302
"all","[35,40)","Lx_lost_both",23147.1656416359
"all","[35,40)","Lx_lost_none",338779.750878704
"all","[35,40)","dx_lost_mom_to_dead",69.6128169123254
"all","[35,40)","dx_lost_dad_to_dead",194.46691894887
"all","[35,40)","dx_lost_both_to_dead",51.033315041754
"all","[35,40)","dx_lost_none_to_dead",746.91882470747
"all","[35,40)","dx_lost_none_to_lost_mom",2259.08323544997
"all","[35,40)","dx_lost_none_to_lost_dad",5291.3272115852
"all","[35,40)","dx_lost_none_to_lost_both",159.910044363638
"all","[35,40)","dx_lost_mom_to_lost_both",924.80787675462
"all","[35,40)","dx_lost_dad_to_lost_both",1197.84393392836
"all","[35,40)","ex_lost_none",12.313043974448
"all","[35,40)","ex_lost_mom",2.91601108301456
"all","[35,40)","ex_lost_dad",9.57600317553831
"all","[35,40)","ex_lost_both",19.0033903696165
"all","[35,40)","ex",43.8084486026166
"all","[35,40)","lx_lost_mom",5272.40983229436
"all","[35,40)","lx_lost_dad",13872.7460331946
"all","[35,40)","lx_lost_both",3158.64468903754
"all","[35,40)","lx_lost_none",74551.9109094017
"all","[40,45)","lx",95793.65625
"all","[40,45)","dx",1322.72906494141
"all","[40,45)","Lx",475798.9765625
"all","[40,45)","pr_lost_none",0.596600293451425
"all","[40,45)","pr_lost_mom",0.0824819388811025
"all","[40,45)","pr_lost_dad",0.233193038034062
"all","[40,45)","pr_lost_both",0.0877247296334381
"all","[40,45)","mx_lost_none_to_lost_mom",0.0106959810264264
"all","[40,45)","mx_lost_none_to_lost_dad",0.022384550446745
"all","[40,45)","mx_lost_none_to_lost_both",0.000814142895524627
"all","[40,45)","mx_lost_dad_to_lost_both",0.0224028407484143
"all","[40,45)","mx_lost_mom_to_lost_both",0.0404075863017034
"all","[40,45)","Lx_lost_mom",39244.8221045192
"all","[40,45)","Lx_lost_dad",110953.008838107
"all","[40,45)","Lx_lost_both",41739.3365788119
